time	V(N021,Vo_led7)	V(Vcc_led,Vi_led7)	I(D28)
5.299991942292590e-06	-2.918625e-02	-9.155273e-05	2.071336e-04
5.300991942292589e-06	-2.914047e-02	-7.247925e-05	2.104440e-04
5.301991942292590e-06	-2.909851e-02	-5.340576e-05	2.133912e-04
5.302991942292589e-06	-2.905273e-02	-3.814697e-05	2.160248e-04
5.303991942292590e-06	-2.900696e-02	-2.288818e-05	2.183878e-04
5.304991942292590e-06	-2.896118e-02	-7.629395e-06	2.205176e-04
5.305991942292590e-06	-2.891922e-02	0.000000e+00	2.224463e-04
5.306991942292590e-06	-2.886963e-02	1.144409e-05	2.242022e-04
5.307991942292589e-06	-2.882385e-02	1.907349e-05	2.258096e-04
5.308991942292590e-06	-2.878189e-02	2.670288e-05	2.272896e-04
5.309991942292590e-06	-2.873230e-02	3.051758e-05	2.286604e-04
5.310991942292590e-06	-2.868271e-02	3.814697e-05	2.299381e-04
5.311991942292590e-06	-2.863693e-02	4.196167e-05	2.311363e-04
5.312991942292589e-06	-2.858734e-02	4.577637e-05	2.322672e-04
5.313991942292590e-06	-2.854156e-02	4.959106e-05	2.333409e-04
5.314991942292589e-06	-2.849579e-02	5.340576e-05	2.343667e-04
5.315991942292590e-06	-2.845001e-02	5.340576e-05	2.353522e-04
5.316991942292590e-06	-2.839661e-02	5.722046e-05	2.363044e-04
5.317991942292589e-06	-2.835083e-02	5.722046e-05	2.372292e-04
5.318991942292590e-06	-2.830505e-02	6.103516e-05	2.381318e-04
5.319991942292589e-06	-2.825546e-02	6.103516e-05	2.390165e-04
5.320991942292590e-06	-2.820587e-02	6.484985e-05	2.398875e-04
5.321991942292590e-06	-2.815628e-02	6.484985e-05	2.407480e-04
5.322991942292590e-06	-2.811050e-02	6.484985e-05	2.416012e-04
5.323991942292590e-06	-2.805710e-02	6.866455e-05	2.424495e-04
5.324991942292589e-06	-2.801132e-02	6.866455e-05	2.432954e-04
5.325991942292590e-06	-2.795792e-02	6.866455e-05	2.441409e-04
5.326991942292590e-06	-2.790833e-02	6.866455e-05	2.449878e-04
5.327991942292590e-06	-2.785873e-02	6.866455e-05	2.458376e-04
5.328991942292590e-06	-2.780914e-02	6.866455e-05	2.466917e-04
5.329991942292589e-06	-2.775574e-02	7.247925e-05	2.475515e-04
5.330991942292590e-06	-2.770615e-02	7.247925e-05	2.484180e-04
5.331991942292589e-06	-2.765656e-02	7.247925e-05	2.492923e-04
5.332991942292590e-06	-2.760696e-02	7.247925e-05	2.501752e-04
5.333991942292590e-06	-2.755737e-02	7.247925e-05	2.510677e-04
5.334991942292590e-06	-2.750397e-02	7.247925e-05	2.519704e-04
5.335991942292590e-06	-2.745438e-02	7.247925e-05	2.528841e-04
5.336991942292589e-06	-2.740097e-02	7.247925e-05	2.538095e-04
5.337991942292590e-06	-2.734756e-02	7.247925e-05	2.547472e-04
5.338991942292590e-06	-2.729416e-02	7.629395e-05	2.556976e-04
5.340991942292590e-06	-2.719116e-02	7.629395e-05	2.576393e-04
5.342991942292590e-06	-2.708817e-02	7.629395e-05	2.596387e-04
5.344991942292590e-06	-2.698135e-02	7.629395e-05	2.616998e-04
5.347991942292590e-06	-2.681732e-02	7.629395e-05	2.649152e-04
5.350991942292590e-06	-2.665710e-02	8.010864e-05	2.682905e-04
5.353706228006876e-06	-2.650685e-02	7.971939e-05	2.714629e-04
5.356420513721161e-06	-2.635473e-02	7.964154e-05	2.748161e-04
5.359134799435447e-06	-2.620074e-02	7.987509e-05	2.783500e-04
5.361849085149733e-06	-2.604488e-02	8.042005e-05	2.820647e-04
5.364563370864019e-06	-2.588716e-02	8.127641e-05	2.859601e-04
5.367277656578304e-06	-2.572756e-02	8.244417e-05	2.900363e-04
5.369991942292590e-06	-2.556610e-02	8.392334e-05	2.942933e-04
5.373420513721162e-06	-2.535684e-02	8.610317e-05	2.999150e-04
5.376849085149733e-06	-2.514321e-02	8.828299e-05	3.060616e-04
5.380277656578304e-06	-2.492523e-02	9.046282e-05	3.127331e-04
5.383706228006875e-06	-2.470289e-02	9.264265e-05	3.199295e-04
5.387134799435447e-06	-2.447619e-02	9.482247e-05	3.276509e-04
5.390563370864018e-06	-2.424513e-02	9.700230e-05	3.358972e-04
5.393991942292590e-06	-2.400970e-02	9.918213e-05	3.446684e-04
5.396563370864019e-06	-2.382738e-02	1.013620e-04	3.517104e-04
5.399134799435447e-06	-2.364007e-02	1.035418e-04	3.593499e-04
5.401706228006876e-06	-2.344778e-02	1.057216e-04	3.675868e-04
5.404277656578304e-06	-2.325050e-02	1.079014e-04	3.764210e-04
5.406849085149732e-06	-2.304825e-02	1.100813e-04	3.858527e-04
5.409420513721161e-06	-2.284101e-02	1.122611e-04	3.958819e-04
5.411991942292590e-06	-2.262878e-02	1.144409e-04	4.065084e-04
5.414134799435447e-06	-2.244794e-02	1.158422e-04	4.159334e-04
5.416277656578304e-06	-2.226179e-02	1.178664e-04	4.261945e-04
5.418420513721161e-06	-2.207036e-02	1.205133e-04	4.372917e-04
5.420563370864019e-06	-2.187363e-02	1.237830e-04	4.492250e-04
5.422706228006876e-06	-2.167161e-02	1.276756e-04	4.619944e-04
5.424849085149733e-06	-2.146429e-02	1.321909e-04	4.755999e-04
5.426991942292590e-06	-2.125168e-02	1.373291e-04	4.900414e-04
5.429991942292590e-06	-2.094269e-02	1.411438e-04	5.126360e-04
5.432991942292590e-06	-2.061081e-02	1.487732e-04	5.380259e-04
5.435991942292590e-06	-2.027130e-02	1.525879e-04	5.667515e-04
5.438991942292590e-06	-1.990509e-02	1.640320e-04	5.995017e-04
5.440991942292590e-06	-1.964951e-02	1.678467e-04	6.240011e-04
5.442991942292590e-06	-1.938629e-02	1.754761e-04	6.510103e-04
5.444991942292590e-06	-1.910400e-02	1.792908e-04	6.809295e-04
5.446991942292590e-06	-1.881409e-02	1.869202e-04	7.142486e-04
5.448991942292590e-06	-1.850510e-02	1.983643e-04	7.515743e-04
5.450991942292590e-06	-1.818085e-02	2.059937e-04	7.936659e-04
5.452991942292590e-06	-1.783371e-02	2.174377e-04	8.414877e-04
5.453991942292590e-06	-1.765060e-02	2.212524e-04	8.679222e-04
5.454991942292590e-06	-1.746750e-02	2.288818e-04	8.962824e-04
5.455991942292590e-06	-1.727295e-02	2.365112e-04	9.267849e-04
5.456991942292590e-06	-1.707077e-02	2.403259e-04	9.596800e-04
5.457991942292590e-06	-1.686096e-02	2.479553e-04	9.952586e-04
5.458991942292590e-06	-1.663971e-02	2.555847e-04	1.033861e-03
5.459991942292590e-06	-1.641464e-02	2.670288e-04	1.075886e-03
5.460991942292590e-06	-1.618195e-02	2.746582e-04	1.121809e-03
5.461991942292590e-06	-1.593018e-02	2.861023e-04	1.172195e-03
5.462991942292590e-06	-1.567459e-02	2.937317e-04	1.227725e-03
5.463991942292590e-06	-1.539993e-02	3.051758e-04	1.289224e-03
5.464991942292590e-06	-1.511002e-02	3.204346e-04	1.357706e-03
5.465991942292590e-06	-1.480103e-02	3.356934e-04	1.434428e-03
5.466991942292590e-06	-1.447296e-02	3.509521e-04	1.520968e-03
5.467991942292590e-06	-1.412964e-02	3.662109e-04	1.619334e-03
5.468991942292590e-06	-1.375198e-02	3.852844e-04	1.732125e-03
5.469991942292590e-06	-1.334763e-02	4.081726e-04	1.862759e-03
5.470991942292590e-06	-1.290512e-02	4.348755e-04	2.015832e-03
5.471991942292590e-06	-1.242065e-02	4.615784e-04	2.197670e-03
5.472991942292590e-06	-1.188278e-02	4.959106e-04	2.417226e-03
5.473991942292590e-06	-1.128387e-02	5.340576e-04	2.688237e-03
5.474991942292590e-06	-1.059723e-02	5.798340e-04	3.030542e-03
5.475991942292590e-06	-9.792328e-03	6.370544e-04	3.474955e-03
5.476991942292590e-06	-8.834839e-03	7.057190e-04	4.076647e-03
5.477991942292590e-06	-7.644653e-03	7.972717e-04	4.946711e-03
5.478991942292590e-06	-6.057739e-03	9.231567e-04	6.318695e-03
5.479991942292590e-06	-3.742218e-03	1.113892e-03	8.740510e-03
5.480991942292590e-06	-5.340576e-05	1.422882e-03	1.324880e-02
5.481991942292590e-06	4.962921e-03	1.899719e-03	1.873174e-02
5.482991942292590e-06	9.330750e-03	2.464294e-03	2.013791e-02
5.483825916315313e-06	1.071548e-02	2.807617e-03	1.537616e-02
5.484695841745079e-06	1.000214e-02	2.876282e-03	7.354431e-03
5.485611799955954e-06	8.171082e-03	2.632141e-03	-6.272687e-05
5.486611799955955e-06	5.817413e-03	2.140045e-03	-5.435123e-03
5.487611799955955e-06	3.650665e-03	1.556396e-03	-7.955309e-03
5.488611799955955e-06	1.907349e-03	9.918213e-04	-8.322159e-03
5.489611799955955e-06	5.989075e-04	5.187988e-04	-7.494686e-03
5.490611799955954e-06	-3.356934e-04	1.525879e-04	-6.193575e-03
5.491611799955955e-06	-9.803772e-04	-9.918213e-05	-4.818565e-03
5.492611799955954e-06	-1.399994e-03	-2.632141e-04	-3.548004e-03
5.493611799955955e-06	-1.632690e-03	-3.509521e-04	-2.439507e-03
5.494611799955955e-06	-1.712799e-03	-3.852844e-04	-1.496257e-03
5.495611799955954e-06	-1.667023e-03	-3.776550e-04	-7.024105e-04
5.496611799955955e-06	-1.529694e-03	-3.433228e-04	-4.043863e-05
5.497611799955954e-06	-1.300812e-03	-2.822876e-04	5.008479e-04
5.498611799955955e-06	-1.018524e-03	-2.136230e-04	9.250974e-04
5.499611799955955e-06	-7.057190e-04	-1.373291e-04	1.230129e-03
5.500611799955955e-06	-3.814697e-04	-6.103516e-05	1.409024e-03
5.501611799955955e-06	-7.629395e-05	7.629395e-06	1.456422e-03
5.502611799955954e-06	1.792908e-04	6.484985e-05	1.376853e-03
5.503611799955955e-06	3.700256e-04	1.106262e-04	1.188876e-03
5.504611799955955e-06	4.959106e-04	1.411438e-04	9.244530e-04
5.505611799955955e-06	5.531311e-04	1.525879e-04	6.234862e-04
5.506611799955955e-06	5.493164e-04	1.525879e-04	3.249760e-04
5.507611799955954e-06	4.997253e-04	1.373291e-04	5.942710e-05
5.508611799955955e-06	4.196167e-04	1.182556e-04	-1.530300e-04
5.509611799955954e-06	3.242493e-04	9.155273e-05	-3.028748e-04
5.510611799955955e-06	2.288818e-04	6.103516e-05	-3.906676e-04
5.511611799955955e-06	1.335144e-04	3.814697e-05	-4.237258e-04
5.512611799955955e-06	5.722046e-05	1.525879e-05	-4.126945e-04
5.513611799955955e-06	-1.144409e-05	-3.814697e-06	-3.693454e-04
5.514611799955954e-06	-5.722046e-05	-1.525879e-05	-3.050757e-04
5.515611799955955e-06	-8.392334e-05	-2.670288e-05	-2.300189e-04
5.516611799955955e-06	-9.536743e-05	-3.051758e-05	-1.526250e-04
5.517611799955955e-06	-9.536743e-05	-3.051758e-05	-7.951481e-05
5.518611799955955e-06	-8.392334e-05	-3.051758e-05	-1.550941e-05
5.519611799955954e-06	-6.103516e-05	-2.670288e-05	3.626995e-05
5.520611799955955e-06	-4.196167e-05	-1.907349e-05	7.424486e-05
5.521611799955955e-06	-1.525879e-05	-1.144409e-05	9.819420e-05
5.522611799955955e-06	1.144409e-05	-7.629395e-06	1.090266e-04
5.523611799955955e-06	3.051758e-05	0.000000e+00	1.085194e-04
5.524611799955954e-06	4.959106e-05	3.814697e-06	9.903131e-05
5.525611799955955e-06	6.103516e-05	7.629395e-06	8.320661e-05
5.526611799955954e-06	6.484985e-05	7.629395e-06	6.370002e-05
5.527611799955955e-06	7.247925e-05	1.144409e-05	4.294186e-05
5.528611799955955e-06	7.247925e-05	1.144409e-05	2.296829e-05
5.529611799955955e-06	6.866455e-05	7.629395e-06	5.317931e-06
5.530611799955955e-06	6.484985e-05	7.629395e-06	-9.000013e-06
5.531611799955954e-06	6.103516e-05	7.629395e-06	-1.948299e-05
5.532611799955955e-06	4.959106e-05	3.814697e-06	-2.606772e-05
5.533611799955955e-06	4.577637e-05	3.814697e-06	-2.903886e-05
5.534611799955955e-06	3.814697e-05	0.000000e+00	-2.892638e-05
5.535611799955955e-06	3.433228e-05	0.000000e+00	-2.640543e-05
5.536611799955954e-06	3.051758e-05	0.000000e+00	-2.220682e-05
5.537611799955955e-06	3.051758e-05	-3.814697e-06	-1.704317e-05
5.538611799955955e-06	3.051758e-05	-3.814697e-06	-1.155380e-05
5.539611799955955e-06	2.670288e-05	-3.814697e-06	-6.267472e-06
5.540611799955955e-06	2.670288e-05	-3.814697e-06	-1.582877e-06
5.541611799955955e-06	3.051758e-05	0.000000e+00	2.236573e-06
5.542611799955955e-06	3.051758e-05	0.000000e+00	5.055512e-06
5.543611799955954e-06	3.433228e-05	0.000000e+00	6.850791e-06
5.544611799955955e-06	3.433228e-05	0.000000e+00	7.689663e-06
5.545611799955955e-06	3.433228e-05	0.000000e+00	7.705109e-06
5.546611799955955e-06	3.433228e-05	0.000000e+00	7.070967e-06
5.547611799955955e-06	3.814697e-05	0.000000e+00	5.978633e-06
5.548611799955954e-06	3.814697e-05	0.000000e+00	4.617441e-06
5.549611799955955e-06	3.814697e-05	0.000000e+00	3.158981e-06
5.550611799955955e-06	3.814697e-05	0.000000e+00	1.746592e-06
5.551611799955955e-06	3.814697e-05	0.000000e+00	4.891008e-07
5.552611799955955e-06	3.814697e-05	0.000000e+00	-5.408383e-07
5.553611799955954e-06	3.814697e-05	0.000000e+00	-1.305300e-06
5.554611799955955e-06	3.814697e-05	0.000000e+00	-1.796730e-06
5.555611799955955e-06	3.814697e-05	0.000000e+00	-2.032199e-06
5.556611799955955e-06	3.814697e-05	0.000000e+00	-2.046594e-06
5.557611799955955e-06	3.814697e-05	0.000000e+00	-1.885954e-06
5.558611799955955e-06	3.433228e-05	0.000000e+00	-1.601145e-06
5.559611799955955e-06	3.814697e-05	0.000000e+00	-1.242615e-06
5.560611799955954e-06	3.814697e-05	0.000000e+00	-8.561965e-07
5.561611799955955e-06	3.814697e-05	0.000000e+00	-4.802987e-07
5.562611799955955e-06	3.433228e-05	0.000000e+00	-1.442277e-07
5.563611799955955e-06	3.433228e-05	0.000000e+00	1.322842e-07
5.564611799955955e-06	3.433228e-05	0.000000e+00	3.387431e-07
5.565611799955954e-06	3.433228e-05	0.000000e+00	4.727408e-07
5.566611799955955e-06	3.814697e-05	0.000000e+00	5.384991e-07
5.567611799955955e-06	3.814697e-05	0.000000e+00	5.450347e-07
5.568611799955955e-06	3.433228e-05	0.000000e+00	5.044476e-07
5.569611799955955e-06	3.433228e-05	0.000000e+00	4.301764e-07
5.570611799955955e-06	3.814697e-05	0.000000e+00	3.356599e-07
5.571611799955955e-06	3.814697e-05	0.000000e+00	2.331362e-07
5.572611799955955e-06	3.814697e-05	0.000000e+00	1.329408e-07
5.573611799955955e-06	3.814697e-05	0.000000e+00	4.296817e-08
5.574611799955955e-06	3.814697e-05	0.000000e+00	-3.139212e-08
5.575611799955955e-06	3.814697e-05	0.000000e+00	-8.724601e-08
5.576611799955955e-06	3.814697e-05	0.000000e+00	-1.238368e-07
5.577611799955954e-06	3.814697e-05	0.000000e+00	-1.422213e-07
5.578611799955955e-06	3.814697e-05	0.000000e+00	-1.447224e-07
5.579611799955955e-06	3.433228e-05	0.000000e+00	-1.345379e-07
5.580611799955955e-06	3.433228e-05	0.000000e+00	-1.152166e-07
5.581611799955955e-06	3.051758e-05	0.000000e+00	-9.034557e-08
5.582611799955955e-06	3.051758e-05	0.000000e+00	-6.318078e-08
5.583611799955955e-06	3.051758e-05	0.000000e+00	-3.651076e-08
5.584611799955955e-06	3.051758e-05	0.000000e+00	-1.245462e-08
5.585611799955955e-06	3.433228e-05	0.000000e+00	7.510607e-09
5.586611799955955e-06	3.433228e-05	0.000000e+00	2.259731e-08
5.587611799955955e-06	3.433228e-05	0.000000e+00	3.256355e-08
5.588611799955955e-06	3.433228e-05	0.000000e+00	3.768218e-08
5.589611799955955e-06	3.433228e-05	0.000000e+00	3.854075e-08
5.590611799955955e-06	3.433228e-05	0.000000e+00	3.599052e-08
5.592611799955955e-06	3.433228e-05	0.000000e+00	2.441084e-08
5.594611799955955e-06	3.433228e-05	0.000000e+00	1.010812e-08
5.596611799955955e-06	3.433228e-05	0.000000e+00	-1.693479e-09
5.598611799955955e-06	3.433228e-05	0.000000e+00	-8.485586e-09
5.600611799955955e-06	3.433228e-05	0.000000e+00	-1.019180e-08
5.601897514241669e-06	3.433228e-05	0.000000e+00	-8.316694e-09
5.603183228527384e-06	3.433228e-05	0.000000e+00	-6.473547e-09
5.604468942813098e-06	3.433228e-05	0.000000e+00	-4.662358e-09
5.605754657098812e-06	3.433228e-05	0.000000e+00	-2.883127e-09
5.607040371384527e-06	3.433228e-05	0.000000e+00	-1.135853e-09
5.608326085670241e-06	3.433228e-05	0.000000e+00	5.794637e-10
5.609611799955955e-06	3.433228e-05	0.000000e+00	2.262823e-09
5.611754657098813e-06	3.433228e-05	0.000000e+00	1.806826e-09
5.613897514241669e-06	3.433228e-05	0.000000e+00	1.368396e-09
5.616040371384527e-06	3.433228e-05	0.000000e+00	9.475335e-10
5.618183228527383e-06	3.433228e-05	0.000000e+00	5.442376e-10
5.620326085670241e-06	3.433228e-05	0.000000e+00	1.585085e-10
5.622468942813098e-06	3.433228e-05	0.000000e+00	-2.096536e-10
5.624611799955955e-06	3.433228e-05	0.000000e+00	-5.602487e-10
6.044611799955956e-06	3.433228e-05	0.000000e+00	2.546585e-11
7.068611799955959e-06	3.433228e-05	0.000000e+00	1.364242e-11
8.092611799955960e-06	3.433228e-05	0.000000e+00	7.275958e-12
9.116611799955962e-06	3.433228e-05	0.000000e+00	4.547474e-12
9.998611799955965e-06	3.433228e-05	0.000000e+00	2.728484e-12
9.999611799955966e-06	3.433228e-05	0.000000e+00	4.094153e-09
1.000000000000000e-05	3.433228e-05	0.000000e+00	6.691153e-09
