time	V(Vcc_led,Vi_led5)	V(Vi_led5,N001)	I(D6)
5.365276773760703e-06	1.029968e-04	-3.610229e-02	4.041306e-04
5.366276773760703e-06	9.918213e-05	-3.601837e-02	4.061806e-04
5.367276773760703e-06	9.918213e-05	-3.593445e-02	4.082958e-04
5.368276773760703e-06	9.918213e-05	-3.585052e-02	4.104330e-04
5.369276773760703e-06	9.918213e-05	-3.576660e-02	4.126343e-04
5.370276773760703e-06	9.918213e-05	-3.568268e-02	4.148597e-04
5.371276773760703e-06	9.918213e-05	-3.559875e-02	4.171513e-04
5.372276773760703e-06	9.918213e-05	-3.551102e-02	4.194699e-04
5.373276773760703e-06	9.918213e-05	-3.542709e-02	4.218573e-04
5.374276773760703e-06	9.918213e-05	-3.533936e-02	4.242752e-04
5.375276773760703e-06	9.918213e-05	-3.525162e-02	4.267644e-04
5.376276773760703e-06	9.918213e-05	-3.516388e-02	4.292876e-04
5.377276773760703e-06	9.918213e-05	-3.507996e-02	4.318849e-04
5.378276773760703e-06	9.918213e-05	-3.498840e-02	4.345197e-04
5.379276773760703e-06	9.918213e-05	-3.490067e-02	4.372315e-04
5.380276773760703e-06	9.918213e-05	-3.480911e-02	4.399844e-04
5.381276773760703e-06	9.918213e-05	-3.471756e-02	4.428174e-04
5.382276773760703e-06	9.918213e-05	-3.462601e-02	4.456954e-04
5.383276773760703e-06	9.918213e-05	-3.453445e-02	4.486569e-04
5.384276773760703e-06	9.918213e-05	-3.444290e-02	4.516675e-04
5.385276773760703e-06	9.918213e-05	-3.434753e-02	4.547650e-04
5.386276773760703e-06	9.918213e-05	-3.425598e-02	4.579163e-04
5.387276773760703e-06	9.918213e-05	-3.416061e-02	4.611585e-04
5.388276773760703e-06	9.918213e-05	-3.406525e-02	4.644592e-04
5.389276773760703e-06	9.918213e-05	-3.396606e-02	4.678550e-04
5.390276773760703e-06	9.918213e-05	-3.387070e-02	4.713146e-04
5.391276773760703e-06	9.918213e-05	-3.377533e-02	4.748743e-04
5.392276773760703e-06	9.918213e-05	-3.367615e-02	4.785032e-04
5.393276773760703e-06	1.029968e-04	-3.358078e-02	4.822374e-04
5.394276773760703e-06	1.029968e-04	-3.348160e-02	4.860472e-04
5.395276773760703e-06	1.029968e-04	-3.338242e-02	4.899679e-04
5.396276773760703e-06	1.029968e-04	-3.327942e-02	4.939709e-04
5.397276773760703e-06	1.068115e-04	-3.318024e-02	4.980913e-04
5.398276773760703e-06	1.068115e-04	-3.307724e-02	5.023012e-04
5.399276773760703e-06	1.068115e-04	-3.297043e-02	5.066357e-04
5.400276773760703e-06	1.068115e-04	-3.286743e-02	5.110677e-04
5.401276773760703e-06	1.068115e-04	-3.276062e-02	5.156322e-04
5.402276773760703e-06	1.068115e-04	-3.265381e-02	5.203030e-04
5.403276773760703e-06	1.068115e-04	-3.254318e-02	5.251150e-04
5.404276773760703e-06	1.068115e-04	-3.243256e-02	5.300430e-04
5.405276773760703e-06	1.068115e-04	-3.232574e-02	5.351219e-04
5.406276773760703e-06	1.068115e-04	-3.221130e-02	5.403276e-04
5.407276773760703e-06	1.106262e-04	-3.210449e-02	5.456948e-04
5.408276773760703e-06	1.106262e-04	-3.199005e-02	5.512009e-04
5.409276773760703e-06	1.144409e-04	-3.187943e-02	5.568806e-04
5.410276773760703e-06	1.144409e-04	-3.176117e-02	5.627123e-04
5.411276773760703e-06	1.144409e-04	-3.164291e-02	5.687310e-04
5.412276773760704e-06	1.144409e-04	-3.152466e-02	5.749166e-04
5.413276773760703e-06	1.144409e-04	-3.140259e-02	5.813044e-04
5.414276773760703e-06	1.144409e-04	-3.128052e-02	5.878754e-04
5.415276773760703e-06	1.182556e-04	-3.116226e-02	5.946656e-04
5.416276773760703e-06	1.182556e-04	-3.103638e-02	6.016577e-04
5.417276773760703e-06	1.220703e-04	-3.091431e-02	6.088880e-04
5.418276773760703e-06	1.220703e-04	-3.078461e-02	6.163411e-04
5.419276773760703e-06	1.220703e-04	-3.065491e-02	6.240543e-04
5.420276773760703e-06	1.220703e-04	-3.052521e-02	6.320139e-04
5.421276773760703e-06	1.258850e-04	-3.039932e-02	6.402581e-04
5.422276773760703e-06	1.258850e-04	-3.026199e-02	6.487755e-04
5.423276773760703e-06	1.296997e-04	-3.012848e-02	6.576058e-04
5.424276773760703e-06	1.296997e-04	-2.999115e-02	6.667398e-04
5.425276773760703e-06	1.296997e-04	-2.984619e-02	6.762190e-04
5.426276773760703e-06	1.335144e-04	-2.970886e-02	6.860369e-04
5.427276773760703e-06	1.335144e-04	-2.956390e-02	6.962371e-04
5.428276773760703e-06	1.373291e-04	-2.941895e-02	7.068162e-04
5.429276773760704e-06	1.373291e-04	-2.927017e-02	7.178206e-04
5.430276773760703e-06	1.411438e-04	-2.912140e-02	7.292506e-04
5.431276773760703e-06	1.411438e-04	-2.896500e-02	7.411557e-04
5.432276773760703e-06	1.449585e-04	-2.881241e-02	7.535408e-04
5.433276773760703e-06	1.449585e-04	-2.865219e-02	7.664592e-04
5.434276773760703e-06	1.487732e-04	-2.849197e-02	7.799212e-04
5.435276773760703e-06	1.525879e-04	-2.832794e-02	7.939851e-04
5.436276773760703e-06	1.525879e-04	-2.816010e-02	8.086674e-04
5.437276773760703e-06	1.564026e-04	-2.798843e-02	8.240329e-04
5.438276773760703e-06	1.602173e-04	-2.781677e-02	8.401058e-04
5.439276773760703e-06	1.602173e-04	-2.763748e-02	8.569587e-04
5.440276773760703e-06	1.640320e-04	-2.745438e-02	8.746254e-04
5.441276773760704e-06	1.678467e-04	-2.727127e-02	8.931883e-04
5.442276773760703e-06	1.678467e-04	-2.708054e-02	9.126936e-04
5.443276773760703e-06	1.754761e-04	-2.688980e-02	9.332363e-04
5.444276773760703e-06	1.754761e-04	-2.668762e-02	9.548776e-04
5.445276773760703e-06	1.831055e-04	-2.648926e-02	9.777291e-04
5.446276773760704e-06	1.831055e-04	-2.627563e-02	1.001872e-03
5.447276773760703e-06	1.907349e-04	-2.606583e-02	1.027438e-03
5.448276773760703e-06	1.907349e-04	-2.584076e-02	1.054535e-03
5.449276773760703e-06	1.983643e-04	-2.561951e-02	1.083324e-03
5.450276773760703e-06	2.021790e-04	-2.538300e-02	1.113945e-03
5.451276773760703e-06	2.059937e-04	-2.514267e-02	1.146597e-03
5.452276773760703e-06	2.136230e-04	-2.489853e-02	1.181468e-03
5.453276773760703e-06	2.174377e-04	-2.464294e-02	1.218808e-03
5.454276773760703e-06	2.250671e-04	-2.437973e-02	1.258866e-03
5.455276773760703e-06	2.288818e-04	-2.410126e-02	1.301968e-03
5.456276773760703e-06	2.365112e-04	-2.381897e-02	1.348451e-03
5.457276773760703e-06	2.441406e-04	-2.352524e-02	1.398745e-03
5.458276773760704e-06	2.555847e-04	-2.322006e-02	1.453315e-03
5.459276773760703e-06	2.632141e-04	-2.289963e-02	1.512745e-03
5.460276773760703e-06	2.746582e-04	-2.256775e-02	1.577690e-03
5.461276773760703e-06	2.822876e-04	-2.221680e-02	1.648968e-03
5.462276773760703e-06	2.975464e-04	-2.185059e-02	1.727527e-03
5.463276773760704e-06	3.051758e-04	-2.146149e-02	1.814551e-03
5.464276773760703e-06	3.204346e-04	-2.105713e-02	1.911464e-03
5.465276773760703e-06	3.356934e-04	-2.062225e-02	2.020053e-03
5.466276773760703e-06	3.547668e-04	-2.016449e-02	2.142538e-03
5.467276773760703e-06	3.738403e-04	-1.966858e-02	2.281764e-03
5.468276773760703e-06	3.929138e-04	-1.913834e-02	2.441386e-03
5.469276773760703e-06	4.158020e-04	-1.856613e-02	2.626218e-03
5.470276773760704e-06	4.425049e-04	-1.794052e-02	2.842713e-03
5.471276773760703e-06	4.730225e-04	-1.725769e-02	3.099709e-03
5.472276773760703e-06	5.111694e-04	-1.649857e-02	3.409697e-03
5.473276773760703e-06	5.531311e-04	-1.564407e-02	3.790790e-03
5.474276773760703e-06	6.027222e-04	-1.467133e-02	4.270485e-03
5.475276773760704e-06	6.675720e-04	-1.354599e-02	4.892109e-03
5.476276773760703e-06	7.476807e-04	-1.219940e-02	5.728628e-03
5.477276773760703e-06	8.544922e-04	-1.053619e-02	6.921598e-03
5.478276773760703e-06	9.994507e-04	-8.350372e-03	8.752562e-03
5.479276773760703e-06	1.216888e-03	-5.287170e-03	1.178448e-02
5.480276773760704e-06	1.552582e-03	-7.820129e-04	1.675996e-02
5.481276773760703e-06	2.033234e-03	4.898071e-03	2.215471e-02
5.482276773760704e-06	2.540588e-03	9.677887e-03	2.297298e-02
5.483276773760703e-06	2.841949e-03	1.173019e-02	1.703454e-02
5.484236151152270e-06	2.788544e-03	1.138306e-02	8.578867e-03
5.485236151152269e-06	2.410889e-03	9.773254e-03	8.837021e-04
5.486210108030938e-06	1.861572e-03	7.717133e-03	-4.333054e-03
5.487210108030937e-06	1.243591e-03	5.558014e-03	-7.333471e-03
5.488210108030937e-06	6.675720e-04	3.616333e-03	-8.443242e-03
5.489210108030938e-06	1.907349e-04	2.002716e-03	-8.276192e-03
5.490210108030937e-06	-1.678467e-04	7.286072e-04	-7.393238e-03
5.491210108030938e-06	-4.119873e-04	-2.288818e-04	-6.191499e-03
5.492210108030937e-06	-5.569458e-04	-9.193420e-04	-4.924440e-03
5.493210108030938e-06	-6.217957e-04	-1.384735e-03	-3.723263e-03
5.494210108030938e-06	-6.256104e-04	-1.663208e-03	-2.632839e-03
5.495210108030937e-06	-5.836487e-04	-1.781464e-03	-1.675467e-03
5.496210108030938e-06	-5.149841e-04	-1.762390e-03	-8.518721e-04
5.497210108030937e-06	-4.310608e-04	-1.632690e-03	-1.559872e-04
5.498210108030938e-06	-3.395081e-04	-1.419067e-03	4.129286e-04
5.499210108030937e-06	-2.441406e-04	-1.144409e-03	8.541102e-04
5.500210108030937e-06	-1.525879e-04	-8.392334e-04	1.166063e-03
5.501210108030938e-06	-6.866455e-05	-5.302429e-04	1.348578e-03
5.502210108030937e-06	0.000000e+00	-2.365112e-04	1.406304e-03
5.503210108030938e-06	5.722046e-05	2.288818e-05	1.351410e-03
5.504210108030937e-06	9.918213e-05	2.288818e-04	1.204114e-03
5.505210108030938e-06	1.220703e-04	3.776550e-04	9.913838e-04
5.506210108030938e-06	1.335144e-04	4.692078e-04	7.428270e-04
5.507210108030937e-06	1.296997e-04	5.073547e-04	4.870515e-04
5.508210108030938e-06	1.182556e-04	5.035400e-04	2.476339e-04
5.509210108030937e-06	9.918213e-05	4.653931e-04	4.165216e-05
5.510210108030938e-06	7.629395e-05	4.043579e-04	-1.211878e-04
5.511210108030938e-06	5.340576e-05	3.280640e-04	-2.374407e-04
5.512210108030937e-06	3.433228e-05	2.479553e-04	-3.087913e-04
5.513210108030938e-06	1.525879e-05	1.716614e-04	-3.402938e-04
5.514210108030937e-06	-3.814697e-06	1.068115e-04	-3.390090e-04
5.515210108030938e-06	-1.525879e-05	4.577637e-05	-3.127904e-04
5.516210108030938e-06	-2.288818e-05	3.814697e-06	-2.694006e-04
5.517210108030937e-06	-3.051758e-05	-2.288818e-05	-2.159889e-04
5.518210108030938e-06	-3.051758e-05	-4.577637e-05	-1.586779e-04
5.519210108030937e-06	-3.051758e-05	-4.959106e-05	-1.024730e-04
5.520210108030938e-06	-2.670288e-05	-4.959106e-05	-5.113790e-05
5.521210108030937e-06	-2.288818e-05	-4.196167e-05	-7.292074e-06
5.522210108030938e-06	-1.525879e-05	-3.051758e-05	2.754795e-05
5.523210108030938e-06	-1.144409e-05	-1.144409e-05	5.280913e-05
5.524210108030937e-06	-7.629395e-06	7.629395e-06	6.871523e-05
5.525210108030938e-06	-3.814697e-06	2.670288e-05	7.611822e-05
5.526210108030937e-06	0.000000e+00	3.814697e-05	7.629237e-05
5.527210108030938e-06	3.814697e-06	4.959106e-05	7.079085e-05
5.528210108030938e-06	7.629395e-06	5.722046e-05	6.123515e-05
5.529210108030937e-06	7.629395e-06	6.866455e-05	4.922727e-05
5.530210108030938e-06	7.629395e-06	7.247925e-05	3.618363e-05
5.531210108030937e-06	7.629395e-06	7.629395e-05	2.331727e-05
5.532210108030938e-06	7.629395e-06	7.247925e-05	1.153952e-05
5.533210108030938e-06	3.814697e-06	7.247925e-05	1.502947e-06
5.534210108030938e-06	3.814697e-06	6.866455e-05	-6.435537e-06
5.535210108030938e-06	3.814697e-06	6.484985e-05	-1.213629e-05
5.536210108030937e-06	3.814697e-06	6.103516e-05	-1.567565e-05
5.537210108030938e-06	0.000000e+00	5.722046e-05	-1.725904e-05
5.538210108030937e-06	0.000000e+00	5.340576e-05	-1.720652e-05
5.539210108030938e-06	0.000000e+00	4.959106e-05	-1.587601e-05
5.540210108030938e-06	0.000000e+00	4.577637e-05	-1.365341e-05
5.541210108030937e-06	0.000000e+00	4.577637e-05	-1.089399e-05
5.542210108030938e-06	0.000000e+00	4.577637e-05	-7.925788e-06
5.543210108030937e-06	0.000000e+00	4.577637e-05	-5.008907e-06
5.544210108030938e-06	0.000000e+00	4.577637e-05	-2.353852e-06
5.545210108030938e-06	0.000000e+00	4.577637e-05	-9.412906e-08
5.546210108030937e-06	0.000000e+00	4.577637e-05	1.683507e-06
5.547210108030938e-06	0.000000e+00	4.577637e-05	2.958950e-06
5.548210108030937e-06	0.000000e+00	4.577637e-05	3.741370e-06
5.549210108030938e-06	0.000000e+00	4.959106e-05	4.086938e-06
5.550210108030938e-06	0.000000e+00	4.959106e-05	4.059206e-06
5.551210108030938e-06	0.000000e+00	5.340576e-05	3.748304e-06
5.552210108030938e-06	0.000000e+00	5.340576e-05	3.232763e-06
5.553210108030937e-06	0.000000e+00	5.340576e-05	2.601973e-06
5.554210108030938e-06	0.000000e+00	5.340576e-05	1.921479e-06
5.555210108030937e-06	0.000000e+00	5.340576e-05	1.258883e-06
5.556210108030938e-06	0.000000e+00	5.340576e-05	6.530354e-07
5.557210108030938e-06	0.000000e+00	5.340576e-05	1.425178e-07
5.558210108030937e-06	0.000000e+00	5.340576e-05	-2.619126e-07
5.559210108030938e-06	0.000000e+00	5.340576e-05	-5.476068e-07
5.560210108030937e-06	0.000000e+00	5.340576e-05	-7.254675e-07
5.561210108030938e-06	0.000000e+00	4.959106e-05	-8.001916e-07
5.562210108030938e-06	0.000000e+00	4.959106e-05	-7.947601e-07
5.563210108030938e-06	0.000000e+00	4.959106e-05	-7.215276e-07
5.564210108030938e-06	0.000000e+00	4.959106e-05	-6.065784e-07
5.565210108030937e-06	0.000000e+00	4.959106e-05	-4.620597e-07
5.566210108030938e-06	0.000000e+00	4.959106e-05	-3.108653e-07
