time	V(N025,Vo_led6)	V(Vcc_led,Vi_led6)	I(D12)
5.310505938063342e-06	-3.343964e-02	4.196167e-05	2.731360e-04
5.311505938063342e-06	-3.338242e-02	4.196167e-05	2.738463e-04
5.312505938063342e-06	-3.332901e-02	4.196167e-05	2.745720e-04
5.313505938063342e-06	-3.326797e-02	4.196167e-05	2.753127e-04
5.314505938063342e-06	-3.321457e-02	4.196167e-05	2.760676e-04
5.315505938063342e-06	-3.315735e-02	4.196167e-05	2.768365e-04
5.316505938063342e-06	-3.310013e-02	4.196167e-05	2.776191e-04
5.317505938063342e-06	-3.304672e-02	4.196167e-05	2.784151e-04
5.318505938063342e-06	-3.298950e-02	4.196167e-05	2.792244e-04
5.319505938063342e-06	-3.293228e-02	4.196167e-05	2.800469e-04
5.320505938063342e-06	-3.287506e-02	4.196167e-05	2.808827e-04
5.321505938063342e-06	-3.281784e-02	4.196167e-05	2.817317e-04
5.322505938063342e-06	-3.276062e-02	4.196167e-05	2.825941e-04
5.323505938063342e-06	-3.269958e-02	4.196167e-05	2.834698e-04
5.324505938063342e-06	-3.264236e-02	4.196167e-05	2.843592e-04
5.325505938063342e-06	-3.258133e-02	4.196167e-05	2.852622e-04
5.326505938063342e-06	-3.252411e-02	4.196167e-05	2.861791e-04
5.327505938063342e-06	-3.246689e-02	4.196167e-05	2.871101e-04
5.328505938063342e-06	-3.240967e-02	4.196167e-05	2.880554e-04
5.329505938063342e-06	-3.234863e-02	4.196167e-05	2.890153e-04
5.330505938063342e-06	-3.229141e-02	4.196167e-05	2.899900e-04
5.331505938063342e-06	-3.223038e-02	4.196167e-05	2.909797e-04
5.332505938063342e-06	-3.217316e-02	4.196167e-05	2.919848e-04
5.333505938063342e-06	-3.211212e-02	4.196167e-05	2.930054e-04
5.334505938063342e-06	-3.205490e-02	4.196167e-05	2.940421e-04
5.335505938063342e-06	-3.199005e-02	4.196167e-05	2.950949e-04
5.336505938063342e-06	-3.193283e-02	4.577637e-05	2.961644e-04
5.337505938063342e-06	-3.187180e-02	4.577637e-05	2.972508e-04
5.338505938063342e-06	-3.181076e-02	4.577637e-05	2.983544e-04
5.339505938063342e-06	-3.174973e-02	4.577637e-05	2.994757e-04
5.341505938063342e-06	-3.162384e-02	4.577637e-05	3.017726e-04
5.343505938063342e-06	-3.150177e-02	4.577637e-05	3.041447e-04
5.346505938063342e-06	-3.131485e-02	4.577637e-05	3.078511e-04
5.348505938063342e-06	-3.118889e-02	4.538711e-05	3.104147e-04
5.350505938063342e-06	-3.106168e-02	4.530926e-05	3.130772e-04
5.352505938063342e-06	-3.093322e-02	4.554281e-05	3.158386e-04
5.354505938063341e-06	-3.080352e-02	4.608777e-05	3.186989e-04
5.356505938063342e-06	-3.067258e-02	4.694413e-05	3.216581e-04
5.358505938063342e-06	-3.054039e-02	4.811190e-05	3.247162e-04
5.360505938063342e-06	-3.040695e-02	4.959106e-05	3.278732e-04
5.364077366634770e-06	-3.016507e-02	4.881255e-05	3.337032e-04
5.367648795206199e-06	-2.991789e-02	4.865685e-05	3.400595e-04
5.371220223777628e-06	-2.966542e-02	4.912396e-05	3.469422e-04
5.374791652349056e-06	-2.940766e-02	5.021387e-05	3.543511e-04
5.378363080920484e-06	-2.914460e-02	5.192659e-05	3.622864e-04
5.381934509491913e-06	-2.887625e-02	5.426212e-05	3.707480e-04
5.385505938063342e-06	-2.860260e-02	5.722046e-05	3.797359e-04
5.388363080920485e-06	-2.837855e-02	5.831037e-05	3.874137e-04
5.391220223777627e-06	-2.814888e-02	5.940029e-05	3.957707e-04
5.394077366634771e-06	-2.791362e-02	6.049020e-05	4.048067e-04
5.396934509491913e-06	-2.767275e-02	6.158011e-05	4.145218e-04
5.399791652349057e-06	-2.742627e-02	6.267003e-05	4.249160e-04
5.402648795206199e-06	-2.717419e-02	6.375994e-05	4.359893e-04
5.405505938063342e-06	-2.691650e-02	6.484985e-05	4.477417e-04
5.407791652349056e-06	-2.670413e-02	6.741894e-05	4.577721e-04
5.410077366634771e-06	-2.648552e-02	6.967661e-05	4.686834e-04
5.412363080920485e-06	-2.626069e-02	7.162289e-05	4.804754e-04
5.414648795206199e-06	-2.602963e-02	7.325776e-05	4.931483e-04
5.416934509491913e-06	-2.579234e-02	7.458122e-05	5.067018e-04
5.419220223777628e-06	-2.554882e-02	7.559329e-05	5.211362e-04
5.421505938063342e-06	-2.529907e-02	7.629395e-05	5.364513e-04
5.424505938063342e-06	-2.496338e-02	8.010864e-05	5.588052e-04
5.427505938063342e-06	-2.460480e-02	8.392334e-05	5.837012e-04
5.430505938063342e-06	-2.423859e-02	8.773804e-05	6.115874e-04
5.433505938063342e-06	-2.384567e-02	9.155273e-05	6.430231e-04
5.435505938063342e-06	-2.357483e-02	9.536743e-05	6.662940e-04
5.437505938063342e-06	-2.328873e-02	9.918213e-05	6.917094e-04
5.439505938063342e-06	-2.299118e-02	1.029968e-04	7.195743e-04
5.441505938063342e-06	-2.268600e-02	1.068115e-04	7.502544e-04
5.443505938063343e-06	-2.236176e-02	1.106262e-04	7.841918e-04
5.445505938063342e-06	-2.202606e-02	1.144409e-04	8.219258e-04
5.447505938063342e-06	-2.167130e-02	1.220703e-04	8.641218e-04
5.449505938063342e-06	-2.130127e-02	1.258850e-04	9.116099e-04
5.450505938063342e-06	-2.110291e-02	1.296997e-04	9.376558e-04
5.451505938063342e-06	-2.090454e-02	1.335144e-04	9.654391e-04
5.452505938063342e-06	-2.069855e-02	1.373291e-04	9.951378e-04
5.453505938063343e-06	-2.047729e-02	1.411438e-04	1.026955e-03
5.454505938063342e-06	-2.025604e-02	1.449585e-04	1.061124e-03
5.455505938063342e-06	-2.002335e-02	1.487732e-04	1.097912e-03
5.456505938063342e-06	-1.978302e-02	1.525879e-04	1.137631e-03
5.457505938063342e-06	-1.953506e-02	1.602173e-04	1.180641e-03
5.458505938063342e-06	-1.927948e-02	1.640320e-04	1.227368e-03
5.459505938063342e-06	-1.900864e-02	1.716614e-04	1.278310e-03
5.460505938063343e-06	-1.873016e-02	1.792908e-04	1.334060e-03
5.461505938063342e-06	-1.842880e-02	1.831055e-04	1.395330e-03
5.462505938063342e-06	-1.811981e-02	1.945496e-04	1.462975e-03
5.463505938063342e-06	-1.779175e-02	2.021790e-04	1.538040e-03
5.464505938063342e-06	-1.744461e-02	2.098083e-04	1.621810e-03
5.465505938063343e-06	-1.708221e-02	2.212524e-04	1.715885e-03
5.466505938063342e-06	-1.668549e-02	2.326965e-04	1.822282e-03
5.467505938063342e-06	-1.626587e-02	2.441406e-04	1.943582e-03
5.468505938063342e-06	-1.581573e-02	2.593994e-04	2.083140e-03
5.469505938063342e-06	-1.532745e-02	2.784729e-04	2.245400e-03
5.470505938063343e-06	-1.479340e-02	2.975464e-04	2.436375e-03
5.471505938063342e-06	-1.420212e-02	3.204346e-04	2.664410e-03
5.472505938063343e-06	-1.354218e-02	3.471375e-04	2.941422e-03
5.473505938063342e-06	-1.280212e-02	3.814697e-04	3.285053e-03
5.474505938063342e-06	-1.195526e-02	4.196167e-04	3.722536e-03
5.475505938063342e-06	-1.095963e-02	4.653931e-04	4.298203e-03
5.476505938063342e-06	-9.750366e-03	5.264282e-04	5.094861e-03
5.477505938063343e-06	-8.220673e-03	6.141663e-04	6.271556e-03
5.478505938063342e-06	-6.145477e-03	7.400513e-04	8.160289e-03
5.479505938063342e-06	-3.070831e-03	9.346008e-04	1.150684e-02
5.480505938063342e-06	1.575470e-03	1.251221e-03	1.693513e-02
5.481505938063342e-06	6.938934e-03	1.682281e-03	2.151581e-02
5.482505938063343e-06	1.053619e-02	2.059937e-03	1.988292e-02
5.483505938063342e-06	1.118469e-02	2.151489e-03	1.216036e-02
5.484489301676909e-06	9.887695e-03	1.903534e-03	3.453432e-03
5.485374593933993e-06	8.003235e-03	1.472473e-03	-2.530103e-03
5.486374593933993e-06	5.722046e-03	9.002686e-04	-6.583982e-03
5.487374593933993e-06	3.673553e-03	3.700256e-04	-8.296683e-03
5.488374593933993e-06	1.998901e-03	-5.722046e-05	-8.339066e-03
5.489374593933994e-06	7.133484e-04	-3.547668e-04	-7.466509e-03
5.490374593933993e-06	-2.403259e-04	-5.340576e-04	-6.217922e-03
5.491374593933993e-06	-9.155273e-04	-6.103516e-04	-4.901634e-03
5.492374593933993e-06	-1.365662e-03	-6.217957e-04	-3.664821e-03
5.493374593933993e-06	-1.621246e-03	-5.798340e-04	-2.563095e-03
5.494374593933994e-06	-1.724243e-03	-5.111694e-04	-1.607743e-03
5.495374593933993e-06	-1.693726e-03	-4.234314e-04	-7.927735e-04
5.496374593933993e-06	-1.564026e-03	-3.280640e-04	-1.096975e-04
5.497374593933993e-06	-1.342773e-03	-2.365112e-04	4.477228e-04
5.498374593933993e-06	-1.068115e-03	-1.487732e-04	8.824749e-04
5.499374593933993e-06	-7.591248e-04	-6.866455e-05	1.191977e-03
5.500374593933993e-06	-4.425049e-04	0.000000e+00	1.371777e-03
5.501374593933994e-06	-1.449585e-04	5.722046e-05	1.422340e-03
5.502374593933993e-06	1.068115e-04	9.536743e-05	1.353111e-03
5.503374593933993e-06	3.051758e-04	1.220703e-04	1.184488e-03
5.504374593933993e-06	4.425049e-04	1.296997e-04	9.462326e-04
5.505374593933993e-06	5.111694e-04	1.296997e-04	6.729695e-04
5.506374593933994e-06	5.302429e-04	1.144409e-04	3.978342e-04
5.507374593933993e-06	4.997253e-04	9.536743e-05	1.471893e-04
5.508374593933993e-06	4.425049e-04	7.247925e-05	-6.073477e-05
5.509374593933993e-06	3.623962e-04	4.577637e-05	-2.161411e-04
5.510374593933993e-06	2.746582e-04	2.288818e-05	-3.174730e-04
5.511374593933994e-06	1.907349e-04	3.814697e-06	-3.691087e-04
5.512374593933993e-06	1.144409e-04	-1.144409e-05	-3.788047e-04
5.513374593933993e-06	4.577637e-05	-2.288818e-05	-3.559192e-04
5.514374593933993e-06	-7.629395e-06	-3.051758e-05	-3.100700e-04
5.515374593933993e-06	-4.196167e-05	-3.433228e-05	-2.502391e-04
5.516374593933993e-06	-6.484985e-05	-3.433228e-05	-1.842538e-04
5.517374593933993e-06	-7.247925e-05	-3.051758e-05	-1.185264e-04
5.518374593933994e-06	-6.866455e-05	-2.670288e-05	-5.797814e-05
5.519374593933993e-06	-6.103516e-05	-1.907349e-05	-6.064215e-06
5.520374593933993e-06	-4.196167e-05	-1.525879e-05	3.512478e-05
5.521374593933993e-06	-2.670288e-05	-7.629395e-06	6.471993e-05
5.522374593933993e-06	0.000000e+00	-3.814697e-06	8.436960e-05
5.522790640450191e-06	7.629395e-06	0.000000e+00	8.923478e-05
5.523268174440657e-06	1.907349e-05	0.000000e+00	9.178948e-05
5.523859491886879e-06	2.670288e-05	3.814697e-06	9.176468e-05
5.524859491886879e-06	4.196167e-05	7.629395e-06	8.620317e-05
5.525859491886879e-06	5.340576e-05	7.629395e-06	7.565729e-05
5.526859491886879e-06	6.103516e-05	7.629395e-06	6.135194e-05
5.527859491886879e-06	6.866455e-05	7.629395e-06	4.523997e-05
5.528859491886879e-06	7.247925e-05	7.629395e-06	2.900571e-05
5.529859491886879e-06	6.866455e-05	7.629395e-06	1.398093e-05
5.530859491886879e-06	6.866455e-05	3.814697e-06	1.110742e-06
5.531859491886879e-06	6.484985e-05	3.814697e-06	-9.041572e-06
5.532859491886879e-06	6.103516e-05	3.814697e-06	-1.625642e-05
5.533859491886879e-06	5.340576e-05	0.000000e+00	-2.060002e-05
5.534859491886879e-06	4.577637e-05	0.000000e+00	-2.235483e-05
5.535859491886879e-06	4.577637e-05	0.000000e+00	-2.194836e-05
5.536859491886879e-06	4.196167e-05	0.000000e+00	-1.988629e-05
5.537859491886879e-06	3.814697e-05	-3.814697e-06	-1.669456e-05
5.538859491886879e-06	3.814697e-05	-3.814697e-06	-1.287329e-05
5.539859491886879e-06	3.814697e-05	-3.814697e-06	-8.862738e-06
5.540859491886879e-06	3.814697e-05	0.000000e+00	-5.022030e-06
5.541859491886879e-06	3.433228e-05	0.000000e+00	-1.618475e-06
5.542859491886879e-06	3.814697e-05	0.000000e+00	1.173228e-06
5.543859491886879e-06	3.814697e-05	0.000000e+00	3.264768e-06
5.544859491886879e-06	3.814697e-05	0.000000e+00	4.642352e-06
5.545859491886879e-06	4.196167e-05	0.000000e+00	5.351738e-06
5.546859491886879e-06	4.196167e-05	0.000000e+00	5.481739e-06
5.547859491886879e-06	4.196167e-05	0.000000e+00	5.147873e-06
5.548859491886879e-06	4.196167e-05	0.000000e+00	4.477477e-06
5.549859491886879e-06	4.196167e-05	0.000000e+00	3.596961e-06
5.550859491886879e-06	4.577637e-05	0.000000e+00	2.622044e-06
5.551859491886879e-06	4.577637e-05	0.000000e+00	1.650762e-06
5.552859491886879e-06	4.577637e-05	0.000000e+00	7.595918e-07
5.553859491886879e-06	4.196167e-05	0.000000e+00	1.949957e-09
5.554859491886879e-06	4.196167e-05	0.000000e+00	-5.909551e-07
5.555859491886879e-06	4.196167e-05	0.000000e+00	-1.007853e-06
5.556859491886879e-06	4.196167e-05	0.000000e+00	-1.253900e-06
5.557859491886879e-06	4.577637e-05	0.000000e+00	-1.346740e-06
5.558859491886879e-06	4.196167e-05	0.000000e+00	-1.312334e-06
5.559859491886879e-06	4.196167e-05	0.000000e+00	-1.181124e-06
5.560859491886879e-06	3.814697e-05	0.000000e+00	-9.846044e-07
5.561859491886879e-06	4.196167e-05	0.000000e+00	-7.526069e-07
5.562859491886879e-06	4.196167e-05	0.000000e+00	-5.112797e-07
5.563859491886879e-06	4.196167e-05	0.000000e+00	-2.818379e-07
5.564859491886879e-06	3.814697e-05	0.000000e+00	-7.991912e-08
5.565859491886879e-06	3.814697e-05	0.000000e+00	8.441384e-08
5.566859491886879e-06	3.814697e-05	0.000000e+00	2.062898e-07
5.567859491886879e-06	3.814697e-05	0.000000e+00	2.852539e-07
5.568859491886879e-06	3.814697e-05	0.000000e+00	3.243767e-07
5.569859491886879e-06	4.196167e-05	0.000000e+00	3.292062e-07
5.570859491886879e-06	4.196167e-05	0.000000e+00	3.068308e-07
5.571859491886879e-06	4.577637e-05	0.000000e+00	2.649358e-07
5.572859491886879e-06	4.577637e-05	0.000000e+00	2.111119e-07
5.573859491886879e-06	4.577637e-05	0.000000e+00	1.522203e-07
5.574859491886879e-06	4.577637e-05	0.000000e+00	9.405267e-08
5.575859491886879e-06	4.577637e-05	0.000000e+00	4.106369e-08
5.576859491886880e-06	4.577637e-05	0.000000e+00	-3.648893e-09
5.577859491886879e-06	4.577637e-05	0.000000e+00	-3.834612e-08
5.578859491886879e-06	4.196167e-05	0.000000e+00	-6.243863e-08
5.579859491886879e-06	4.196167e-05	0.000000e+00	-7.632843e-08
5.580859491886879e-06	4.196167e-05	0.000000e+00	-8.112147e-08
5.581859491886879e-06	4.196167e-05	0.000000e+00	-7.842755e-08
5.582859491886879e-06	4.196167e-05	0.000000e+00	-7.007839e-08
5.583859491886879e-06	4.196167e-05	0.000000e+00	-5.797847e-08
5.584859491886879e-06	4.196167e-05	0.000000e+00	-4.389585e-08
5.585859491886879e-06	4.196167e-05	0.000000e+00	-2.939305e-08
5.586859491886879e-06	4.196167e-05	0.000000e+00	-1.570152e-08
5.587859491886879e-06	4.196167e-05	0.000000e+00	-3.743480e-09
5.588859491886879e-06	4.196167e-05	0.000000e+00	5.918992e-09
5.589859491886879e-06	4.196167e-05	0.000000e+00	1.300577e-08
5.590859491886879e-06	4.196167e-05	0.000000e+00	1.752596e-08
5.592859491886879e-06	4.196167e-05	0.000000e+00	1.978697e-08
5.594859491886879e-06	4.196167e-05	0.000000e+00	1.570152e-08
5.597859491886879e-06	4.196167e-05	0.000000e+00	5.376933e-09
5.600859491886879e-06	4.196167e-05	0.000000e+00	-2.435627e-09
5.603859491886879e-06	4.196167e-05	0.000000e+00	-4.854883e-09
5.605716634744022e-06	4.196167e-05	0.000000e+00	-3.406704e-09
5.607573777601165e-06	4.196167e-05	0.000000e+00	-2.156450e-09
5.609430920458308e-06	4.196167e-05	0.000000e+00	-1.104121e-09
5.611288063315451e-06	4.196167e-05	0.000000e+00	-2.497153e-10
5.613145206172594e-06	4.196167e-05	0.000000e+00	4.067656e-10
5.615002349029736e-06	4.196167e-05	0.000000e+00	8.653222e-10
5.616859491886879e-06	4.196167e-05	0.000000e+00	1.125954e-09
5.629002349029737e-06	4.196167e-05	0.000000e+00	6.330864e-10
5.641145206172593e-06	4.196167e-05	0.000000e+00	2.522768e-10
5.653288063315450e-06	4.196167e-05	0.000000e+00	-1.647455e-11
5.665430920458308e-06	4.196167e-05	0.000000e+00	-1.731675e-10
5.677573777601165e-06	4.196167e-05	0.000000e+00	-2.178021e-10
5.689716634744022e-06	4.196167e-05	0.000000e+00	-1.503783e-10
5.701859491886879e-06	4.196167e-05	0.000000e+00	2.910383e-11
6.043859491886880e-06	4.196167e-05	0.000000e+00	2.364686e-11
7.067859491886883e-06	4.196167e-05	0.000000e+00	1.273293e-11
8.091859491886885e-06	4.196167e-05	0.000000e+00	5.456968e-12
9.115859491886887e-06	4.196167e-05	0.000000e+00	3.637979e-12
9.998859491886889e-06	4.196167e-05	0.000000e+00	2.728484e-12
9.999859491886890e-06	4.196167e-05	0.000000e+00	1.846290e-08
1.000000000000000e-05	4.196167e-05	0.000000e+00	2.148136e-08
