time	V(N024,N026)	V(Vcc_led,Vi_led7)	I(D9)
5.320766838707019e-06	-2.839279e-02	8.621216e-04	2.931924e-04
5.321766838707019e-06	-2.833557e-02	8.010864e-04	2.894230e-04
5.322766838707019e-06	-2.827835e-02	7.438660e-04	2.860405e-04
5.323766838707019e-06	-2.821732e-02	6.904602e-04	2.830133e-04
5.324766838707019e-06	-2.816010e-02	6.408691e-04	2.803127e-04
5.325766838707019e-06	-2.810287e-02	5.989075e-04	2.779122e-04
5.326766838707019e-06	-2.804947e-02	5.569458e-04	2.757879e-04
5.327766838707019e-06	-2.799606e-02	5.226135e-04	2.739176e-04
5.328766838707019e-06	-2.794266e-02	4.882813e-04	2.722813e-04
5.329766838707019e-06	-2.788544e-02	4.577637e-04	2.708603e-04
5.330766838707019e-06	-2.783203e-02	4.310608e-04	2.696380e-04
5.331766838707019e-06	-2.777863e-02	4.043579e-04	2.685988e-04
5.332766838707019e-06	-2.772522e-02	3.814697e-04	2.677286e-04
5.333766838707019e-06	-2.766800e-02	3.585815e-04	2.670146e-04
5.334766838707019e-06	-2.761459e-02	3.395081e-04	2.664450e-04
5.335766838707019e-06	-2.756119e-02	3.204346e-04	2.660090e-04
5.336766838707019e-06	-2.750778e-02	3.051758e-04	2.656968e-04
5.337766838707019e-06	-2.745438e-02	2.899170e-04	2.654994e-04
5.338766838707019e-06	-2.740097e-02	2.784729e-04	2.654087e-04
5.339766838707019e-06	-2.734375e-02	2.632141e-04	2.654172e-04
5.340766838707019e-06	-2.729034e-02	2.517700e-04	2.655179e-04
5.341766838707019e-06	-2.723694e-02	2.441406e-04	2.657049e-04
5.342766838707019e-06	-2.718735e-02	2.326965e-04	2.659725e-04
5.343766838707019e-06	-2.713394e-02	2.250671e-04	2.663154e-04
5.344766838707019e-06	-2.707672e-02	2.174377e-04	2.667290e-04
5.345766838707019e-06	-2.702332e-02	2.098083e-04	2.672092e-04
5.346766838707019e-06	-2.696609e-02	2.021790e-04	2.677520e-04
5.347766838707019e-06	-2.691269e-02	1.983643e-04	2.683541e-04
5.348766838707019e-06	-2.685928e-02	1.907349e-04	2.690122e-04
5.349766838707019e-06	-2.680588e-02	1.869202e-04	2.697236e-04
5.350766838707019e-06	-2.674484e-02	1.831055e-04	2.704856e-04
5.351766838707019e-06	-2.669525e-02	1.792908e-04	2.712960e-04
5.352766838707019e-06	-2.664185e-02	1.754761e-04	2.721529e-04
5.353766838707019e-06	-2.658463e-02	1.716614e-04	2.730542e-04
5.354766838707019e-06	-2.652740e-02	1.678467e-04	2.739984e-04
5.355766838707019e-06	-2.647018e-02	1.640320e-04	2.749842e-04
5.356766838707020e-06	-2.641296e-02	1.640320e-04	2.760102e-04
5.357766838707019e-06	-2.635956e-02	1.602173e-04	2.770753e-04
5.358766838707019e-06	-2.630234e-02	1.602173e-04	2.781786e-04
5.359766838707019e-06	-2.624512e-02	1.564026e-04	2.793193e-04
5.360766838707019e-06	-2.618408e-02	1.564026e-04	2.804968e-04
5.361766838707020e-06	-2.613068e-02	1.564026e-04	2.817104e-04
5.362766838707019e-06	-2.606964e-02	1.525879e-04	2.829598e-04
5.363766838707019e-06	-2.601624e-02	1.525879e-04	2.842446e-04
5.364766838707019e-06	-2.595520e-02	1.525879e-04	2.855646e-04
5.365766838707019e-06	-2.589798e-02	1.525879e-04	2.869197e-04
5.366766838707019e-06	-2.584076e-02	1.487732e-04	2.883098e-04
5.367766838707019e-06	-2.578354e-02	1.487732e-04	2.897349e-04
5.368766838707019e-06	-2.571869e-02	1.487732e-04	2.911953e-04
5.369766838707019e-06	-2.565765e-02	1.487732e-04	2.926910e-04
5.370766838707019e-06	-2.559662e-02	1.487732e-04	2.942224e-04
5.371766838707019e-06	-2.554321e-02	1.487732e-04	2.957898e-04
5.372766838707019e-06	-2.547836e-02	1.487732e-04	2.973935e-04
5.373766838707020e-06	-2.541733e-02	1.487732e-04	2.990342e-04
5.374766838707019e-06	-2.535629e-02	1.487732e-04	3.007123e-04
5.375766838707019e-06	-2.529907e-02	1.487732e-04	3.024285e-04
5.376766838707019e-06	-2.523422e-02	1.487732e-04	3.041833e-04
5.377766838707019e-06	-2.517319e-02	1.487732e-04	3.059776e-04
5.378766838707020e-06	-2.510834e-02	1.487732e-04	3.078122e-04
5.379766838707019e-06	-2.504730e-02	1.487732e-04	3.096879e-04
5.381766838707019e-06	-2.491760e-02	1.525879e-04	3.135662e-04
5.383766838707019e-06	-2.479172e-02	1.525879e-04	3.176208e-04
5.386766838707019e-06	-2.459335e-02	1.564026e-04	3.240535e-04
5.388623981564162e-06	-2.446926e-02	1.571032e-04	3.282297e-04
5.390481124421305e-06	-2.434330e-02	1.581153e-04	3.326181e-04
5.392338267278448e-06	-2.421546e-02	1.594388e-04	3.372185e-04
5.394195410135591e-06	-2.408576e-02	1.610736e-04	3.420311e-04
5.396052552992733e-06	-2.395420e-02	1.630199e-04	3.470557e-04
5.397909695849876e-06	-2.382076e-02	1.652776e-04	3.522925e-04
5.399766838707019e-06	-2.368546e-02	1.678467e-04	3.577413e-04
5.402052552992733e-06	-2.351722e-02	1.692480e-04	3.647342e-04
5.404338267278448e-06	-2.334494e-02	1.712721e-04	3.722691e-04
5.406623981564162e-06	-2.316860e-02	1.739191e-04	3.803463e-04
5.408909695849877e-06	-2.298822e-02	1.771888e-04	3.889656e-04
5.411195410135591e-06	-2.280379e-02	1.810813e-04	3.981272e-04
5.413481124421305e-06	-2.261532e-02	1.855967e-04	4.078309e-04
5.415766838707019e-06	-2.242279e-02	1.907349e-04	4.180767e-04
5.417766838707019e-06	-2.224957e-02	1.932261e-04	4.275785e-04
5.419766838707020e-06	-2.207106e-02	1.963401e-04	4.378853e-04
5.421766838707020e-06	-2.188725e-02	2.000770e-04	4.489971e-04
5.423766838707019e-06	-2.169815e-02	2.044366e-04	4.609141e-04
5.425766838707019e-06	-2.150376e-02	2.094191e-04	4.736361e-04
5.427766838707019e-06	-2.130407e-02	2.150244e-04	4.871631e-04
5.429766838707020e-06	-2.109909e-02	2.212524e-04	5.014953e-04
5.432766838707019e-06	-2.078247e-02	2.288818e-04	5.254996e-04
5.435766838707019e-06	-2.044678e-02	2.403259e-04	5.525698e-04
5.438766838707019e-06	-2.009583e-02	2.517700e-04	5.833199e-04
5.441766838707020e-06	-1.971817e-02	2.632141e-04	6.185391e-04
5.443766838707020e-06	-1.945496e-02	2.708435e-04	6.449981e-04
5.445766838707019e-06	-1.918030e-02	2.822876e-04	6.742800e-04
5.447766838707019e-06	-1.889420e-02	2.937317e-04	7.068550e-04
5.449766838707019e-06	-1.858521e-02	3.051758e-04	7.433042e-04
5.451766838707019e-06	-1.826477e-02	3.166199e-04	7.843534e-04
5.453766838707020e-06	-1.792908e-02	3.318787e-04	8.309213e-04
5.454766838707019e-06	-1.774979e-02	3.395081e-04	8.566313e-04
5.455766838707020e-06	-1.756287e-02	3.471375e-04	8.841892e-04
5.456766838707019e-06	-1.737213e-02	3.585815e-04	9.138001e-04
5.457766838707019e-06	-1.717377e-02	3.662109e-04	9.457004e-04
5.458766838707020e-06	-1.697159e-02	3.776550e-04	9.801643e-04
5.459766838707019e-06	-1.675797e-02	3.890991e-04	1.017511e-03
5.460766838707020e-06	-1.653290e-02	4.005432e-04	1.058117e-03
5.461766838707019e-06	-1.630402e-02	4.119873e-04	1.102425e-03
5.462766838707019e-06	-1.605606e-02	4.234314e-04	1.150961e-03
5.463766838707020e-06	-1.580429e-02	4.386902e-04	1.204360e-03
5.464766838707019e-06	-1.553726e-02	4.539490e-04	1.263386e-03
5.465766838707020e-06	-1.525497e-02	4.730225e-04	1.328974e-03
5.466766838707019e-06	-1.495743e-02	4.882813e-04	1.402279e-03
5.467766838707019e-06	-1.464462e-02	5.111694e-04	1.484743e-03
5.468766838707019e-06	-1.430130e-02	5.340576e-04	1.578193e-03
5.469766838707019e-06	-1.393890e-02	5.569458e-04	1.684973e-03
5.470766838707020e-06	-1.354599e-02	5.836487e-04	1.808150e-03
5.471766838707019e-06	-1.312637e-02	6.141663e-04	1.951809e-03
5.472766838707020e-06	-1.266098e-02	6.484985e-04	2.121518e-03
5.473766838707019e-06	-1.214981e-02	6.904602e-04	2.325402e-03
5.474766838707019e-06	-1.158142e-02	7.400513e-04	2.574600e-03
5.475766838707020e-06	-1.093674e-02	7.934570e-04	2.885257e-03
5.476766838707019e-06	-1.018524e-02	8.583069e-04	3.284011e-03
5.477766838707020e-06	-9.307861e-03	9.384155e-04	3.815197e-03
5.478766838707019e-06	-8.228302e-03	1.041412e-03	4.563360e-03
5.479766838707019e-06	-6.839752e-03	1.174927e-03	5.698027e-03
5.480766838707020e-06	-4.909515e-03	1.361847e-03	7.596629e-03
5.481766838707019e-06	-1.914978e-03	1.651764e-03	1.114579e-02
5.482766838707020e-06	2.620697e-03	2.117157e-03	1.670434e-02
5.483766838707019e-06	7.492065e-03	2.738953e-03	2.038486e-02
5.484766838707020e-06	1.026154e-02	3.326416e-03	1.715814e-02
5.485667194427896e-06	1.029205e-02	3.608704e-03	9.377220e-03
5.486428531939835e-06	9.063721e-03	3.582001e-03	2.429947e-03
5.487155008813034e-06	7.415771e-03	3.337860e-03	-2.619872e-03
5.488155008813034e-06	5.065918e-03	2.830505e-03	-6.837389e-03
5.489155008813034e-06	3.002167e-03	2.246857e-03	-8.526018e-03
5.490155008813034e-06	1.373291e-03	1.686096e-03	-8.349093e-03
5.491155008813034e-06	1.716614e-04	1.197815e-03	-7.231636e-03
5.492155008813034e-06	-6.790161e-04	8.087158e-04	-5.805770e-03
5.493155008813034e-06	-1.255035e-03	5.187988e-04	-4.398803e-03
5.494155008813034e-06	-1.613617e-03	3.089905e-04	-3.141573e-03
5.495155008813034e-06	-1.796722e-03	1.678467e-04	-2.065238e-03
5.496155008813034e-06	-1.831055e-03	8.392334e-05	-1.159633e-03
5.497155008813034e-06	-1.754761e-03	4.196167e-05	-3.990627e-04
5.498022062902781e-06	-1.605988e-03	3.051758e-05	1.518317e-04
5.498960343294555e-06	-1.377106e-03	4.577637e-05	6.404308e-04
5.499960343294555e-06	-1.071930e-03	8.010864e-05	1.050729e-03
5.500960343294555e-06	-7.400513e-04	1.258850e-04	1.342675e-03
5.501960343294555e-06	-4.081726e-04	1.754761e-04	1.505925e-03
5.502960343294555e-06	-9.155273e-05	2.288818e-04	1.535088e-03
5.503960343294555e-06	1.716614e-04	2.708435e-04	1.434975e-03
5.504960343294555e-06	3.700256e-04	3.051758e-04	1.225329e-03
5.505960343294555e-06	4.997253e-04	3.280640e-04	9.399627e-04
5.506960343294555e-06	5.531311e-04	3.318787e-04	6.207712e-04
5.507960343294555e-06	5.493164e-04	3.242493e-04	3.082337e-04
5.508960343294555e-06	4.959106e-04	3.051758e-04	3.348687e-05
5.509960343294555e-06	4.158020e-04	2.746582e-04	-1.834280e-04
5.510960343294555e-06	3.128052e-04	2.403259e-04	-3.335912e-04
5.511960343294555e-06	2.136230e-04	2.021790e-04	-4.185449e-04
5.512960343294555e-06	1.182556e-04	1.640320e-04	-4.466811e-04
5.513960343294555e-06	3.433228e-05	1.296997e-04	-4.295984e-04
5.514960343294555e-06	-3.051758e-05	9.918213e-05	-3.798401e-04
5.515960343294555e-06	-7.629395e-05	7.629395e-05	-3.093752e-04
5.516960343294555e-06	-1.068115e-04	6.103516e-05	-2.287312e-04
5.517960343294555e-06	-1.220703e-04	4.577637e-05	-1.466048e-04
5.518960343294555e-06	-1.144409e-04	3.814697e-05	-6.975480e-05
5.519960343294555e-06	-1.029968e-04	3.051758e-05	-3.057796e-06
5.520960343294555e-06	-8.010864e-05	3.051758e-05	5.037039e-05
5.521960343294555e-06	-5.340576e-05	3.051758e-05	8.900715e-05
5.522960343294555e-06	-2.670288e-05	3.433228e-05	1.127300e-04
5.523960343294555e-06	0.000000e+00	3.433228e-05	1.225833e-04
5.524960343294555e-06	2.288818e-05	3.814697e-05	1.205105e-04
5.525960343294555e-06	4.196167e-05	3.814697e-05	1.090549e-04
5.526960343294555e-06	5.722046e-05	4.196167e-05	9.105110e-05
5.527960343294555e-06	6.484985e-05	4.196167e-05	6.933456e-05
5.528960343294555e-06	7.247925e-05	3.814697e-05	4.649353e-05
5.529960343294555e-06	7.247925e-05	3.814697e-05	2.468817e-05
5.530960343294555e-06	6.484985e-05	3.433228e-05	5.541906e-06
5.531960343294555e-06	6.103516e-05	3.051758e-05	-9.892065e-06
5.532960343294555e-06	5.722046e-05	2.670288e-05	-2.110438e-05
5.533960343294555e-06	4.959106e-05	2.288818e-05	-2.805617e-05
5.534960343294555e-06	4.196167e-05	2.288818e-05	-3.107965e-05
5.535960343294555e-06	3.814697e-05	1.907349e-05	-3.076723e-05
5.536960343294555e-06	3.051758e-05	1.525879e-05	-2.786342e-05
5.537960343294555e-06	2.288818e-05	1.144409e-05	-2.316874e-05
5.538960343294555e-06	2.670288e-05	1.144409e-05	-1.746044e-05
5.539960343294555e-06	2.670288e-05	7.629395e-06	-1.143361e-05
5.540960343294556e-06	2.670288e-05	7.629395e-06	-5.661508e-06
5.541960343294555e-06	2.670288e-05	7.629395e-06	-5.749253e-07
5.542960343294555e-06	2.670288e-05	7.629395e-06	3.543163e-06
5.543960343294555e-06	2.670288e-05	7.629395e-06	6.549466e-06
5.544960343294555e-06	3.051758e-05	7.629395e-06	8.423141e-06
5.545960343294555e-06	3.433228e-05	7.629395e-06	9.241918e-06
5.546960343294555e-06	3.051758e-05	7.629395e-06	9.155262e-06
5.547960343294555e-06	3.433228e-05	3.814697e-06	8.357087e-06
5.548960343294555e-06	3.814697e-05	3.814697e-06	7.060342e-06
5.549960343294555e-06	3.814697e-05	3.814697e-06	5.475333e-06
5.550960343294555e-06	3.814697e-05	3.814697e-06	3.792560e-06
5.551960343294555e-06	3.814697e-05	3.814697e-06	2.170991e-06
5.552960343294555e-06	3.814697e-05	3.814697e-06	7.312174e-07
5.553960343294555e-06	4.196167e-05	3.814697e-06	-4.465292e-07
5.554960343294555e-06	3.814697e-05	3.814697e-06	-1.320708e-06
5.555960343294555e-06	3.814697e-05	3.814697e-06	-1.883749e-06
5.556960343294555e-06	3.433228e-05	3.814697e-06	-2.155568e-06
5.557960343294556e-06	3.814697e-05	3.814697e-06	-2.176081e-06
5.558960343294555e-06	3.433228e-05	3.814697e-06	-1.997674e-06
5.559960343294555e-06	3.814697e-05	3.814697e-06	-1.678200e-06
5.560960343294555e-06	3.433228e-05	0.000000e+00	-1.274997e-06
5.561960343294555e-06	3.433228e-05	0.000000e+00	-8.402349e-07
5.562960343294555e-06	3.433228e-05	0.000000e+00	-4.176545e-07
5.563960343294555e-06	3.433228e-05	0.000000e+00	-4.071444e-08
5.564960343294555e-06	3.433228e-05	0.000000e+00	2.680408e-07
5.565960343294555e-06	3.433228e-05	0.000000e+00	4.965568e-07
5.566960343294555e-06	3.433228e-05	0.000000e+00	6.420487e-07
5.567960343294555e-06	3.433228e-05	0.000000e+00	7.092967e-07
5.568960343294555e-06	3.814697e-05	0.000000e+00	7.086437e-07
5.569960343294556e-06	3.814697e-05	0.000000e+00	6.539740e-07
5.570960343294555e-06	3.814697e-05	0.000000e+00	5.607853e-07
5.571960343294555e-06	3.814697e-05	0.000000e+00	4.445810e-07
5.573960343294555e-06	3.814697e-05	0.000000e+00	1.976387e-07
5.574960343294556e-06	3.814697e-05	0.000000e+00	8.809366e-08
5.575960343294555e-06	3.814697e-05	0.000000e+00	-2.815796e-09
5.576960343294555e-06	3.814697e-05	0.000000e+00	-7.167728e-08
5.577960343294555e-06	3.814697e-05	0.000000e+00	-1.175995e-07
5.578960343294555e-06	3.814697e-05	0.000000e+00	-1.417884e-07
5.579960343294555e-06	3.814697e-05	0.000000e+00	-1.469816e-07
5.580960343294555e-06	3.814697e-05	0.000000e+00	-1.369226e-07
5.581960343294555e-06	3.814697e-05	0.000000e+00	-1.158096e-07
5.582960343294555e-06	3.814697e-05	0.000000e+00	-8.788265e-08
5.583960343294555e-06	3.814697e-05	0.000000e+00	-5.703259e-08
5.584960343294555e-06	3.814697e-05	0.000000e+00	-2.657544e-08
5.585960343294555e-06	3.814697e-05	0.000000e+00	9.222276e-10
5.586960343294556e-06	3.814697e-05	0.000000e+00	2.367960e-08
5.587960343294555e-06	3.814697e-05	0.000000e+00	4.071080e-08
5.588960343294555e-06	3.814697e-05	0.000000e+00	5.170477e-08
5.589960343294555e-06	3.814697e-05	0.000000e+00	5.693983e-08
5.590960343294555e-06	3.814697e-05	0.000000e+00	5.711081e-08
5.591960343294556e-06	3.814697e-05	0.000000e+00	5.321090e-08
5.593960343294555e-06	3.814697e-05	0.000000e+00	3.768764e-08
5.596960343294555e-06	3.814697e-05	0.000000e+00	1.050830e-08
5.598960343294556e-06	3.814697e-05	0.000000e+00	-2.120942e-09
5.600960343294555e-06	3.814697e-05	0.000000e+00	-8.116331e-09
5.602960343294555e-06	3.814697e-05	0.000000e+00	-8.427378e-09
5.605960343294555e-06	3.814697e-05	0.000000e+00	-3.150490e-09
5.608960343294556e-06	3.814697e-05	0.000000e+00	2.561137e-09
5.611960343294555e-06	3.433228e-05	0.000000e+00	4.947651e-09
5.613817486151698e-06	3.394302e-05	0.000000e+00	3.933666e-09
5.615674629008841e-06	3.386517e-05	0.000000e+00	3.005270e-09
5.617531771865984e-06	3.409872e-05	0.000000e+00	2.162462e-09
5.619388914723127e-06	3.464368e-05	0.000000e+00	1.405242e-09
5.621246057580269e-06	3.550004e-05	0.000000e+00	7.336117e-10
5.623103200437412e-06	3.666780e-05	0.000000e+00	1.475696e-10
5.624960343294555e-06	3.814697e-05	0.000000e+00	-3.528839e-10
5.628674629008841e-06	3.814697e-05	0.000000e+00	-5.018086e-11
5.632388914723126e-06	3.814697e-05	0.000000e+00	1.709371e-10
5.636103200437412e-06	3.814697e-05	0.000000e+00	3.104700e-10
5.639817486151698e-06	3.814697e-05	0.000000e+00	3.684178e-10
5.643531771865984e-06	3.814697e-05	0.000000e+00	3.447805e-10
5.647246057580270e-06	3.814697e-05	0.000000e+00	2.395582e-10
5.650960343294555e-06	3.814697e-05	0.000000e+00	5.275069e-11
5.701531771865984e-06	3.814697e-05	0.000000e+00	4.053274e-11
5.752103200437413e-06	3.814697e-05	0.000000e+00	3.074168e-11
5.802674629008842e-06	3.814697e-05	0.000000e+00	2.337753e-11
5.853246057580271e-06	3.814697e-05	0.000000e+00	1.844027e-11
5.903817486151699e-06	3.814697e-05	0.000000e+00	1.592991e-11
5.954388914723128e-06	3.814697e-05	0.000000e+00	1.584645e-11
6.004960343294556e-06	3.814697e-05	0.000000e+00	1.818989e-11
6.046960343294556e-06	3.433228e-05	0.000000e+00	2.000888e-11
7.070960343294559e-06	3.814697e-05	0.000000e+00	1.000444e-11
8.094960343294561e-06	3.814697e-05	0.000000e+00	4.547474e-12
9.118960343294563e-06	3.814697e-05	0.000000e+00	1.818989e-12
9.998960343294565e-06	3.814697e-05	0.000000e+00	1.364242e-12
9.999960343294566e-06	3.814697e-05	0.000000e+00	-5.942229e-08
1.000000000000000e-05	3.814697e-05	0.000000e+00	-6.187656e-08
