time	V(N007,N016)	V(Vcc_led,Vi_led4)	I(D3)
5.318095789452054e-06	-5.718231e-02	3.252411e-02	3.883145e-03
5.319095789452053e-06	-5.649185e-02	3.010559e-02	3.626708e-03
5.320095789452054e-06	-5.584335e-02	2.787018e-02	3.389401e-03
5.321095789452053e-06	-5.523682e-02	2.580261e-02	3.169820e-03
5.322095789452054e-06	-5.466843e-02	2.388763e-02	2.966660e-03
5.323095789452054e-06	-5.414200e-02	2.211761e-02	2.778714e-03
5.324095789452054e-06	-5.364609e-02	2.048111e-02	2.604860e-03
5.325095789452054e-06	-5.317688e-02	1.896667e-02	2.444060e-03
5.326095789452053e-06	-5.273819e-02	1.756287e-02	2.295350e-03
5.327095789452054e-06	-5.232239e-02	1.626587e-02	2.157839e-03
5.328095789452054e-06	-5.193329e-02	1.506805e-02	2.030698e-03
5.329095789452054e-06	-5.156708e-02	1.395798e-02	1.913162e-03
5.330095789452054e-06	-5.121994e-02	1.293182e-02	1.804520e-03
5.331095789452053e-06	-5.089188e-02	1.198196e-02	1.704114e-03
5.332095789452054e-06	-5.057907e-02	1.110077e-02	1.611335e-03
5.333095789452054e-06	-5.028534e-02	1.029205e-02	1.525619e-03
5.334095789452054e-06	-5.000305e-02	9.540558e-03	1.446444e-03
5.335095789452054e-06	-4.973602e-02	8.842468e-03	1.373325e-03
5.336095789452053e-06	-4.948807e-02	8.201599e-03	1.305814e-03
5.337095789452054e-06	-4.924393e-02	7.606506e-03	1.243497e-03
5.338095789452053e-06	-4.901123e-02	7.057190e-03	1.185989e-03
5.339095789452054e-06	-4.878998e-02	6.546021e-03	1.132935e-03
5.340095789452054e-06	-4.858017e-02	6.072998e-03	1.084006e-03
5.341095789452054e-06	-4.837799e-02	5.638123e-03	1.038897e-03
5.342095789452054e-06	-4.818344e-02	5.233765e-03	9.973270e-04
5.343095789452053e-06	-4.799271e-02	4.863739e-03	9.590347e-04
5.344095789452054e-06	-4.781342e-02	4.516602e-03	9.237785e-04
5.345095789452054e-06	-4.763794e-02	4.199982e-03	8.913354e-04
5.346095789452054e-06	-4.746628e-02	3.906250e-03	8.614985e-04
5.347095789452054e-06	-4.730225e-02	3.631592e-03	8.340768e-04
5.348095789452053e-06	-4.714203e-02	3.379822e-03	8.088933e-04
5.349095789452054e-06	-4.698181e-02	3.143311e-03	7.857845e-04
5.350095789452054e-06	-4.683685e-02	2.929688e-03	7.645991e-04
5.351095789452054e-06	-4.668427e-02	2.731323e-03	7.451971e-04
5.352095789452054e-06	-4.654312e-02	2.544403e-03	7.274491e-04
5.353095789452054e-06	-4.639816e-02	2.376556e-03	7.112355e-04
5.354095789452054e-06	-4.626083e-02	2.220154e-03	6.964455e-04
5.355095789452053e-06	-4.612350e-02	2.071381e-03	6.829771e-04
5.356095789452054e-06	-4.598618e-02	1.937866e-03	6.707355e-04
5.357095789452054e-06	-4.585648e-02	1.811981e-03	6.596335e-04
5.358095789452054e-06	-4.572296e-02	1.693726e-03	6.495903e-04
5.359095789452054e-06	-4.559326e-02	1.590729e-03	6.405314e-04
5.360095789452053e-06	-4.546738e-02	1.491547e-03	6.323879e-04
5.361095789452054e-06	-4.534149e-02	1.403809e-03	6.250961e-04
5.362095789452054e-06	-4.521561e-02	1.319885e-03	6.185975e-04
5.363095789452054e-06	-4.509354e-02	1.239777e-03	6.128377e-04
5.364095789452054e-06	-4.497147e-02	1.167297e-03	6.077669e-04
5.365095789452053e-06	-4.484940e-02	1.098633e-03	6.033389e-04
5.366095789452054e-06	-4.472351e-02	1.037598e-03	5.995112e-04
5.367095789452054e-06	-4.460526e-02	9.841919e-04	5.962447e-04
5.368095789452054e-06	-4.447937e-02	9.307861e-04	5.935032e-04
5.369095789452054e-06	-4.436111e-02	8.850098e-04	5.912537e-04
5.370095789452054e-06	-4.424286e-02	8.392334e-04	5.894657e-04
5.371095789452054e-06	-4.412460e-02	7.972717e-04	5.881110e-04
5.372095789452054e-06	-4.400635e-02	7.591248e-04	5.871639e-04
5.373095789452054e-06	-4.388046e-02	7.247925e-04	5.866009e-04
5.374095789452054e-06	-4.376221e-02	6.942749e-04	5.864002e-04
5.375095789452054e-06	-4.364395e-02	6.637573e-04	5.865422e-04
5.376095789452054e-06	-4.352188e-02	6.370544e-04	5.870087e-04
5.377095789452053e-06	-4.340363e-02	6.103516e-04	5.877834e-04
5.378095789452054e-06	-4.328156e-02	5.874634e-04	5.888512e-04
5.379095789452054e-06	-4.315948e-02	5.683899e-04	5.901986e-04
5.380095789452054e-06	-4.303741e-02	5.493164e-04	5.918132e-04
5.381095789452054e-06	-4.291916e-02	5.302429e-04	5.936840e-04
5.382095789452054e-06	-4.279709e-02	5.149841e-04	5.958012e-04
5.383095789452054e-06	-4.267120e-02	4.997253e-04	5.981558e-04
5.384095789452054e-06	-4.254913e-02	4.882813e-04	6.007400e-04
5.385095789452054e-06	-4.242706e-02	4.730225e-04	6.035469e-04
5.386095789452054e-06	-4.230118e-02	4.615784e-04	6.065704e-04
5.387095789452054e-06	-4.217529e-02	4.539490e-04	6.098055e-04
5.388095789452054e-06	-4.205322e-02	4.425049e-04	6.132475e-04
5.389095789452054e-06	-4.192352e-02	4.348755e-04	6.168931e-04
5.390095789452054e-06	-4.179764e-02	4.272461e-04	6.207392e-04
5.391095789452054e-06	-4.166794e-02	4.196167e-04	6.247837e-04
5.392095789452054e-06	-4.154205e-02	4.158020e-04	6.290251e-04
5.393095789452054e-06	-4.141235e-02	4.081726e-04	6.334624e-04
5.394095789452053e-06	-4.128265e-02	4.043579e-04	6.380954e-04
5.395095789452054e-06	-4.114914e-02	4.005432e-04	6.429243e-04
5.396095789452054e-06	-4.101181e-02	3.967285e-04	6.479502e-04
5.397095789452054e-06	-4.087830e-02	3.929138e-04	6.531745e-04
5.398095789452054e-06	-4.074097e-02	3.929138e-04	6.585993e-04
5.399095789452054e-06	-4.060745e-02	3.890991e-04	6.642272e-04
5.400095789452054e-06	-4.047012e-02	3.890991e-04	6.700615e-04
5.401095789452054e-06	-4.032898e-02	3.852844e-04	6.761060e-04
5.402095789452054e-06	-4.019165e-02	3.852844e-04	6.823649e-04
5.403095789452054e-06	-4.004669e-02	3.852844e-04	6.888433e-04
5.404095789452054e-06	-3.990555e-02	3.852844e-04	6.955467e-04
5.405095789452054e-06	-3.976059e-02	3.852844e-04	7.024813e-04
5.406095789452054e-06	-3.961182e-02	3.852844e-04	7.096538e-04
5.407095789452054e-06	-3.946304e-02	3.852844e-04	7.170717e-04
5.408095789452054e-06	-3.931427e-02	3.852844e-04	7.247430e-04
5.409095789452054e-06	-3.916168e-02	3.890991e-04	7.326766e-04
5.411095789452054e-06	-3.885651e-02	3.890991e-04	7.493696e-04
5.413095789452054e-06	-3.853989e-02	3.967285e-04	7.672367e-04
5.414381503737768e-06	-3.833273e-02	3.996090e-04	7.792928e-04
5.415667218023482e-06	-3.812214e-02	4.028009e-04	7.919976e-04
5.416952932309197e-06	-3.790813e-02	4.063042e-04	8.053509e-04
5.418238646594911e-06	-3.769069e-02	4.101189e-04	8.193529e-04
5.419524360880625e-06	-3.746982e-02	4.142450e-04	8.340035e-04
5.420810075166340e-06	-3.724554e-02	4.186825e-04	8.493028e-04
5.422095789452054e-06	-3.701782e-02	4.234314e-04	8.652507e-04
5.423667218023483e-06	-3.673188e-02	4.298930e-04	8.855996e-04
5.425238646594911e-06	-3.643752e-02	4.372889e-04	9.076233e-04
5.426810075166340e-06	-3.613476e-02	4.456189e-04	9.313218e-04
5.428381503737768e-06	-3.582359e-02	4.548832e-04	9.566950e-04
5.429952932309197e-06	-3.550401e-02	4.650817e-04	9.837430e-04
5.431524360880625e-06	-3.517602e-02	4.762144e-04	1.012466e-03
5.433095789452054e-06	-3.483963e-02	4.882813e-04	1.042863e-03
5.436095789452054e-06	-3.416443e-02	5.111694e-04	1.108462e-03
5.438095789452054e-06	-3.368378e-02	5.264282e-04	1.157960e-03
5.440095789452054e-06	-3.318405e-02	5.455017e-04	1.212948e-03
5.442095789452054e-06	-3.266144e-02	5.683899e-04	1.274373e-03
5.444095789452054e-06	-3.210831e-02	5.912781e-04	1.343417e-03
5.446095789452054e-06	-3.152084e-02	6.179810e-04	1.421564e-03
5.448095789452054e-06	-3.089905e-02	6.446838e-04	1.510717e-03
5.449095789452054e-06	-3.057480e-02	6.599426e-04	1.560163e-03
5.450095789452054e-06	-3.023148e-02	6.790161e-04	1.613341e-03
5.451095789452054e-06	-2.988052e-02	6.980896e-04	1.670686e-03
5.452095789452054e-06	-2.951431e-02	7.171631e-04	1.732702e-03
5.453095789452054e-06	-2.914047e-02	7.362366e-04	1.799977e-03
5.454095789452054e-06	-2.873993e-02	7.591248e-04	1.873205e-03
5.455095789452054e-06	-2.832794e-02	7.820129e-04	1.953204e-03
5.456095789452054e-06	-2.789307e-02	8.087158e-04	2.040949e-03
5.457095789452054e-06	-2.744293e-02	8.354187e-04	2.137614e-03
5.458095789452054e-06	-2.696228e-02	8.621216e-04	2.244618e-03
5.459095789452054e-06	-2.645874e-02	8.964539e-04	2.363699e-03
5.460095789452054e-06	-2.592087e-02	9.307861e-04	2.497007e-03
5.461095789452054e-06	-2.535248e-02	9.689331e-04	2.647230e-03
5.462095789452054e-06	-2.474976e-02	1.010895e-03	2.817777e-03
5.463095789452054e-06	-2.409744e-02	1.060486e-03	3.013033e-03
5.464095789452054e-06	-2.339554e-02	1.110077e-03	3.238735e-03
5.465095789452054e-06	-2.262878e-02	1.171112e-03	3.502533e-03
5.466095789452054e-06	-2.178955e-02	1.235962e-03	3.814849e-03
5.467095789452054e-06	-2.086258e-02	1.316071e-03	4.190252e-03
5.468095789452054e-06	-1.982498e-02	1.403809e-03	4.649705e-03
5.469095789452054e-06	-1.864624e-02	1.506805e-03	5.224443e-03
5.470095789452054e-06	-1.728439e-02	1.632690e-03	5.962938e-03
5.471095789452054e-06	-1.567459e-02	1.785278e-03	6.949702e-03
5.472095789452054e-06	-1.369476e-02	1.979828e-03	8.331229e-03
5.473095789452054e-06	-1.116943e-02	2.231598e-03	1.036800e-02
5.474095789452054e-06	-7.762909e-03	2.578735e-03	1.354201e-02
5.475095789452054e-06	-3.032684e-03	3.070831e-03	1.839385e-02
5.476095789452054e-06	2.872467e-03	3.746033e-03	2.371005e-02
5.477095789452054e-06	8.258820e-03	4.520416e-03	2.525722e-02
5.478069413038439e-06	1.127243e-02	5.149841e-03	2.059188e-02
5.478995095897199e-06	1.192856e-02	5.447388e-03	1.289875e-02
5.479995095897199e-06	1.113129e-02	5.393982e-03	4.862485e-03
5.480995095897200e-06	9.502411e-03	5.043030e-03	-1.411969e-03
5.481995095897199e-06	7.469177e-03	4.489899e-03	-5.628936e-03
5.482995095897199e-06	5.393982e-03	3.837585e-03	-7.934642e-03
5.483995095897199e-06	3.486633e-03	3.166199e-03	-8.715449e-03
5.484995095897199e-06	1.865387e-03	2.540588e-03	-8.447305e-03
5.485995095897199e-06	5.455017e-04	1.987457e-03	-7.561416e-03
5.486995095897199e-06	-4.806519e-04	1.525879e-03	-6.381868e-03
5.487995095897199e-06	-1.232147e-03	1.152039e-03	-5.120754e-03
5.488995095897199e-06	-1.750946e-03	8.659363e-04	-3.898541e-03
5.489995095897199e-06	-2.063751e-03	6.523132e-04	-2.775892e-03
5.490995095897199e-06	-2.204895e-03	4.997253e-04	-1.778291e-03
5.491995095897199e-06	-2.201080e-03	4.005432e-04	-9.133426e-04
5.492995095897200e-06	-2.082825e-03	3.433228e-04	-1.814039e-04
5.493995095897199e-06	-1.865387e-03	3.204346e-04	4.188510e-04
5.494995095897199e-06	-1.586914e-03	3.242493e-04	8.881313e-04
5.495995095897199e-06	-1.270294e-03	3.471375e-04	1.227287e-03
5.496995095897199e-06	-9.346008e-04	3.776550e-04	1.439093e-03
5.497995095897200e-06	-6.103516e-04	4.119873e-04	1.529382e-03
5.498995095897199e-06	-3.128052e-04	4.463196e-04	1.509176e-03
5.499995095897199e-06	-5.722046e-05	4.730225e-04	1.395886e-03
5.500995095897199e-06	1.449585e-04	4.920959e-04	1.212089e-03
5.501995095897199e-06	2.937317e-04	5.035400e-04	9.831501e-04
5.502995095897200e-06	3.852844e-04	4.997253e-04	7.344187e-04
5.503995095897199e-06	4.310608e-04	4.882813e-04	4.882695e-04
5.504995095897199e-06	4.348755e-04	4.653931e-04	2.623147e-04
5.505995095897199e-06	4.081726e-04	4.348755e-04	6.910850e-05
5.506995095897199e-06	3.547668e-04	4.005432e-04	-8.434993e-05
5.507995095897199e-06	2.937317e-04	3.623962e-04	-1.961051e-04
5.508995095897199e-06	2.250671e-04	3.242493e-04	-2.677475e-04
5.509995095897200e-06	1.602173e-04	2.861023e-04	-3.034896e-04
5.510995095897199e-06	9.536743e-05	2.479553e-04	-3.092010e-04
5.511995095897199e-06	3.814697e-05	2.136230e-04	-2.914425e-04
5.512995095897199e-06	-3.814697e-06	1.869202e-04	-2.568146e-04
5.513995095897199e-06	-3.814697e-05	1.602173e-04	-2.114901e-04
5.514995095897200e-06	-6.103516e-05	1.411438e-04	-1.609123e-04
5.515995095897199e-06	-7.247925e-05	1.220703e-04	-1.096245e-04
5.516995095897199e-06	-7.247925e-05	1.106262e-04	-6.120039e-05
5.517995095897199e-06	-6.484985e-05	9.918213e-05	-1.824708e-05
5.518995095897199e-06	-5.340576e-05	9.155273e-05	1.754014e-05
5.519995095897200e-06	-4.196167e-05	8.392334e-05	4.528611e-05
5.520995095897199e-06	-2.670288e-05	8.010864e-05	6.481860e-05
5.521995095897200e-06	-7.629395e-06	7.629395e-05	7.653551e-05
5.522995095897199e-06	1.144409e-05	7.629395e-05	8.126451e-05
5.523995095897199e-06	2.670288e-05	7.247925e-05	8.012344e-05
5.524995095897199e-06	4.196167e-05	7.247925e-05	7.438900e-05
5.525995095897199e-06	5.722046e-05	6.866455e-05	6.537994e-05
5.526995095897200e-06	6.103516e-05	6.484985e-05	5.436028e-05
5.527995095897199e-06	6.866455e-05	6.103516e-05	4.246510e-05
5.528995095897199e-06	6.866455e-05	5.722046e-05	3.065029e-05
5.529995095897199e-06	7.247925e-05	5.722046e-05	1.966481e-05
5.530995095897199e-06	7.247925e-05	5.340576e-05	1.004350e-05
5.531995095897200e-06	6.866455e-05	4.959106e-05	2.116058e-06
5.532995095897199e-06	6.866455e-05	4.577637e-05	-3.971340e-06
5.533995095897199e-06	6.484985e-05	4.196167e-05	-8.226504e-06
5.534995095897199e-06	6.484985e-05	3.814697e-05	-1.077740e-05
5.535995095897199e-06	6.103516e-05	3.433228e-05	-1.183754e-05
5.536995095897200e-06	6.103516e-05	3.051758e-05	-1.167308e-05
5.537995095897199e-06	5.722046e-05	2.670288e-05	-1.057362e-05
5.538995095897200e-06	5.340576e-05	2.288818e-05	-8.827755e-06
5.539995095897199e-06	5.340576e-05	2.288818e-05	-6.704124e-06
5.540995095897199e-06	5.340576e-05	1.907349e-05	-4.437822e-06
5.541995095897199e-06	5.340576e-05	1.907349e-05	-2.222060e-06
5.542995095897199e-06	5.340576e-05	1.525879e-05	-2.043561e-07
5.543995095897200e-06	5.340576e-05	1.525879e-05	1.513397e-06
5.544995095897199e-06	5.340576e-05	1.525879e-05	2.871885e-06
5.545995095897199e-06	5.340576e-05	1.525879e-05	3.849139e-06
5.546995095897199e-06	5.722046e-05	1.144409e-05	4.453967e-06
5.547995095897199e-06	5.722046e-05	1.144409e-05	4.718724e-06
5.548995095897200e-06	6.103516e-05	1.144409e-05	4.692091e-06
5.549995095897199e-06	6.103516e-05	1.144409e-05	4.432277e-06
5.550995095897200e-06	6.103516e-05	1.144409e-05	4.001071e-06
5.551995095897199e-06	6.103516e-05	7.629395e-06	3.458893e-06
5.553995095897200e-06	6.484985e-05	7.629395e-06	2.255004e-06
5.554995095897199e-06	6.484985e-05	7.629395e-06	1.679013e-06
5.555995095897200e-06	6.103516e-05	7.629395e-06	1.161363e-06
5.556995095897199e-06	6.103516e-05	7.629395e-06	7.206719e-07
5.557995095897199e-06	6.484985e-05	7.629395e-06	3.666671e-07
5.558995095897199e-06	6.484985e-05	3.814697e-06	1.014371e-07
5.559995095897199e-06	6.484985e-05	3.814697e-06	-7.910143e-08
5.560995095897200e-06	6.484985e-05	3.814697e-06	-1.836084e-07
5.561995095897199e-06	6.484985e-05	3.814697e-06	-2.237878e-07
5.562995095897200e-06	6.484985e-05	3.814697e-06	-2.129523e-07
5.563995095897199e-06	6.103516e-05	3.814697e-06	-1.648133e-07
5.564995095897199e-06	6.103516e-05	3.814697e-06	-9.247805e-08
5.565995095897200e-06	6.103516e-05	3.814697e-06	-7.726101e-09
5.566995095897199e-06	6.103516e-05	3.814697e-06	7.949541e-08
5.567995095897200e-06	6.103516e-05	3.814697e-06	1.613222e-07
5.568995095897199e-06	6.103516e-05	3.814697e-06	2.320549e-07
5.569995095897199e-06	6.103516e-05	3.814697e-06	2.880558e-07
5.570995095897200e-06	6.103516e-05	3.814697e-06	3.275538e-07
5.571995095897199e-06	6.103516e-05	0.000000e+00	3.503444e-07
5.572995095897200e-06	6.103516e-05	0.000000e+00	3.574715e-07
5.573995095897199e-06	6.103516e-05	0.000000e+00	3.508734e-07
5.574995095897199e-06	6.103516e-05	0.000000e+00	3.330661e-07
5.575995095897199e-06	6.103516e-05	0.000000e+00	3.068350e-07
5.576995095897199e-06	6.103516e-05	0.000000e+00	2.749973e-07
5.578995095897199e-06	6.103516e-05	0.000000e+00	2.047444e-07
5.580995095897199e-06	6.103516e-05	0.000000e+00	1.391364e-07
5.581995095897199e-06	6.103516e-05	0.000000e+00	1.114477e-07
5.582995095897200e-06	6.103516e-05	0.000000e+00	8.808593e-08
5.583995095897199e-06	6.103516e-05	0.000000e+00	6.924853e-08
5.584995095897200e-06	6.103516e-05	0.000000e+00	5.482525e-08
5.585995095897199e-06	6.103516e-05	0.000000e+00	4.445940e-08
5.586995095897199e-06	6.103516e-05	0.000000e+00	3.763176e-08
5.587995095897200e-06	6.103516e-05	0.000000e+00	3.371878e-08
5.589995095897200e-06	6.103516e-05	0.000000e+00	3.201831e-08
5.591995095897200e-06	6.103516e-05	0.000000e+00	3.445609e-08
5.593995095897199e-06	6.103516e-05	0.000000e+00	3.730111e-08
5.595995095897199e-06	6.103516e-05	0.000000e+00	3.838124e-08
5.597995095897199e-06	6.103516e-05	0.000000e+00	3.696317e-08
5.599995095897200e-06	6.103516e-05	0.000000e+00	3.334571e-08
5.601995095897200e-06	6.103516e-05	0.000000e+00	2.837055e-08
5.604995095897200e-06	6.103516e-05	0.000000e+00	2.041924e-08
5.607995095897199e-06	6.103516e-05	0.000000e+00	1.390714e-08
5.610995095897199e-06	6.103516e-05	0.000000e+00	9.691746e-09
5.613995095897200e-06	6.103516e-05	0.000000e+00	7.420056e-09
5.616995095897200e-06	6.103516e-05	0.000000e+00	6.260620e-09
5.619280810182914e-06	6.103516e-05	0.000000e+00	5.631241e-09
5.621566524468628e-06	6.103516e-05	0.000000e+00	5.010764e-09
5.623852238754342e-06	6.103516e-05	0.000000e+00	4.399191e-09
5.626137953040056e-06	6.103516e-05	0.000000e+00	3.796521e-09
5.628423667325770e-06	6.103516e-05	0.000000e+00	3.202754e-09
5.630709381611485e-06	6.103516e-05	0.000000e+00	2.617890e-09
5.632995095897199e-06	6.103516e-05	0.000000e+00	2.041929e-09
5.636995095897199e-06	6.103516e-05	0.000000e+00	1.553439e-09
5.640995095897199e-06	6.103516e-05	0.000000e+00	1.141548e-09
5.644995095897199e-06	6.103516e-05	0.000000e+00	8.062553e-10
5.648995095897199e-06	6.103516e-05	0.000000e+00	5.475609e-10
5.652995095897200e-06	6.103516e-05	0.000000e+00	3.654649e-10
5.656995095897199e-06	6.103516e-05	0.000000e+00	2.599675e-10
5.660995095897200e-06	6.103516e-05	0.000000e+00	2.310685e-10
5.675852238754342e-06	6.103516e-05	0.000000e+00	1.372829e-10
5.690709381611485e-06	6.103516e-05	0.000000e+00	6.376671e-11
5.705566524468628e-06	6.103516e-05	0.000000e+00	1.051998e-11
5.720423667325771e-06	6.103516e-05	0.000000e+00	-2.245733e-11
5.735280810182914e-06	6.103516e-05	0.000000e+00	-3.516520e-11
5.750137953040057e-06	6.103516e-05	0.000000e+00	-2.760363e-11
5.764995095897200e-06	6.103516e-05	0.000000e+00	2.273737e-13
6.042995095897200e-06	6.103516e-05	0.000000e+00	1.136868e-13
7.066995095897203e-06	6.103516e-05	0.000000e+00	5.684342e-14
8.090995095897205e-06	6.103516e-05	0.000000e+00	5.684342e-14
9.114995095897207e-06	6.103516e-05	0.000000e+00	0.000000e+00
9.998995095897209e-06	6.103516e-05	0.000000e+00	2.842171e-14
9.999995095897210e-06	6.103516e-05	0.000000e+00	2.719816e-08
1.000000000000000e-05	6.103516e-05	0.000000e+00	2.733222e-08
