time	V(N005,N014)	V(Vcc_led,Vi_led5)	I(D7)
5.322552736864933e-06	-3.937531e-02	1.029968e-04	3.380964e-04
5.323552736864934e-06	-3.930664e-02	1.029968e-04	3.390088e-04
5.324552736864934e-06	-3.923416e-02	1.029968e-04	3.399539e-04
5.325552736864934e-06	-3.916550e-02	1.029968e-04	3.409293e-04
5.326552736864934e-06	-3.909683e-02	1.029968e-04	3.419336e-04
5.327552736864933e-06	-3.902435e-02	1.029968e-04	3.429652e-04
5.328552736864934e-06	-3.895950e-02	1.029968e-04	3.440231e-04
5.329552736864934e-06	-3.888702e-02	1.029968e-04	3.451062e-04
5.330552736864934e-06	-3.881836e-02	1.029968e-04	3.462137e-04
5.331552736864934e-06	-3.874207e-02	1.029968e-04	3.473450e-04
5.332552736864933e-06	-3.867340e-02	1.029968e-04	3.484997e-04
5.333552736864934e-06	-3.860474e-02	1.029968e-04	3.496773e-04
5.334552736864934e-06	-3.853226e-02	1.029968e-04	3.508777e-04
5.335552736864934e-06	-3.845596e-02	1.029968e-04	3.521006e-04
5.336552736864934e-06	-3.838348e-02	1.029968e-04	3.533460e-04
5.337552736864934e-06	-3.831100e-02	1.029968e-04	3.546138e-04
5.338552736864934e-06	-3.824234e-02	1.068115e-04	3.559042e-04
5.339552736864933e-06	-3.816605e-02	1.068115e-04	3.572173e-04
5.340552736864934e-06	-3.808975e-02	1.068115e-04	3.585533e-04
5.341552736864934e-06	-3.802109e-02	1.068115e-04	3.599122e-04
5.342552736864934e-06	-3.794479e-02	1.068115e-04	3.612946e-04
5.343552736864934e-06	-3.786850e-02	1.068115e-04	3.627006e-04
5.344552736864933e-06	-3.779602e-02	1.068115e-04	3.641307e-04
5.345552736864934e-06	-3.771973e-02	1.068115e-04	3.655850e-04
5.346552736864934e-06	-3.764725e-02	1.068115e-04	3.670643e-04
5.347552736864934e-06	-3.757095e-02	1.068115e-04	3.685688e-04
5.348552736864934e-06	-3.749466e-02	1.068115e-04	3.700990e-04
5.349552736864934e-06	-3.741837e-02	1.106262e-04	3.716554e-04
5.350552736864934e-06	-3.734207e-02	1.106262e-04	3.732387e-04
5.351552736864934e-06	-3.726959e-02	1.106262e-04	3.748492e-04
5.352552736864934e-06	-3.718948e-02	1.106262e-04	3.764876e-04
5.353552736864934e-06	-3.711319e-02	1.106262e-04	3.781546e-04
5.354552736864934e-06	-3.702927e-02	1.106262e-04	3.798507e-04
5.355552736864934e-06	-3.695679e-02	1.106262e-04	3.815767e-04
5.356552736864933e-06	-3.687668e-02	1.106262e-04	3.833331e-04
5.357552736864934e-06	-3.679657e-02	1.144409e-04	3.851207e-04
5.358552736864934e-06	-3.671646e-02	1.144409e-04	3.869403e-04
5.359552736864934e-06	-3.664017e-02	1.144409e-04	3.887927e-04
5.360552736864934e-06	-3.656006e-02	1.144409e-04	3.906786e-04
5.361552736864933e-06	-3.647995e-02	1.144409e-04	3.925987e-04
5.362552736864934e-06	-3.639984e-02	1.144409e-04	3.945542e-04
5.365838451150648e-06	-3.613180e-02	1.166207e-04	4.011221e-04
5.369124165436362e-06	-3.585847e-02	1.188006e-04	4.082248e-04
5.372409879722076e-06	-3.557984e-02	1.209804e-04	4.158623e-04
5.375695594007791e-06	-3.529591e-02	1.231602e-04	4.240346e-04
5.378981308293505e-06	-3.500670e-02	1.253401e-04	4.327417e-04
5.382267022579219e-06	-3.471219e-02	1.275199e-04	4.419837e-04
5.385552736864934e-06	-3.441238e-02	1.296997e-04	4.517604e-04
5.388409879722077e-06	-3.414294e-02	1.329694e-04	4.607895e-04
5.391267022579219e-06	-3.386758e-02	1.362392e-04	4.706082e-04
5.394124165436363e-06	-3.358631e-02	1.395089e-04	4.812166e-04
5.396981308293505e-06	-3.329912e-02	1.427787e-04	4.926145e-04
5.399838451150648e-06	-3.300601e-02	1.460484e-04	5.048020e-04
5.402695594007791e-06	-3.270698e-02	1.493182e-04	5.177791e-04
5.405552736864934e-06	-3.240204e-02	1.525879e-04	5.315458e-04
5.407838451150648e-06	-3.214941e-02	1.558576e-04	5.432903e-04
5.410124165436363e-06	-3.188962e-02	1.591274e-04	5.560510e-04
5.412409879722077e-06	-3.162267e-02	1.623971e-04	5.698280e-04
5.414695594007791e-06	-3.134856e-02	1.656669e-04	5.846212e-04
5.416981308293505e-06	-3.106728e-02	1.689366e-04	6.004307e-04
5.419267022579220e-06	-3.077885e-02	1.722063e-04	6.172564e-04
5.421552736864934e-06	-3.048325e-02	1.754761e-04	6.350984e-04
5.424552736864934e-06	-3.007889e-02	1.831055e-04	6.611003e-04
5.427552736864934e-06	-2.966309e-02	1.907349e-04	6.900157e-04
5.430552736864934e-06	-2.922058e-02	1.983643e-04	7.223499e-04
5.433552736864934e-06	-2.875900e-02	2.059937e-04	7.587312e-04
5.436552736864934e-06	-2.827072e-02	2.174377e-04	7.999518e-04
5.438552736864934e-06	-2.793121e-02	2.250671e-04	8.306094e-04
5.440552736864934e-06	-2.757645e-02	2.326965e-04	8.642320e-04
5.442552736864934e-06	-2.721024e-02	2.403259e-04	9.012637e-04
5.444552736864934e-06	-2.682114e-02	2.517700e-04	9.422418e-04
5.446552736864934e-06	-2.641678e-02	2.593994e-04	9.878225e-04
5.448552736864934e-06	-2.598953e-02	2.708435e-04	1.038815e-03
5.450552736864934e-06	-2.553940e-02	2.861023e-04	1.096232e-03
5.452552736864934e-06	-2.506256e-02	2.975464e-04	1.161350e-03
5.453552736864934e-06	-2.481079e-02	3.051758e-04	1.197293e-03
5.454552736864934e-06	-2.455139e-02	3.166199e-04	1.235812e-03
5.455552736864934e-06	-2.428436e-02	3.242493e-04	1.277191e-03
5.456552736864934e-06	-2.400589e-02	3.318787e-04	1.321760e-03
5.457552736864934e-06	-2.371979e-02	3.433228e-04	1.369896e-03
5.458552736864934e-06	-2.342224e-02	3.547668e-04	1.422044e-03
5.459552736864934e-06	-2.311325e-02	3.662109e-04	1.478721e-03
5.460552736864934e-06	-2.278519e-02	3.776550e-04	1.540540e-03
5.461552736864934e-06	-2.244949e-02	3.929138e-04	1.608228e-03
5.462552736864934e-06	-2.209091e-02	4.043579e-04	1.682657e-03
5.463552736864934e-06	-2.171707e-02	4.196167e-04	1.764910e-03
5.464552736864934e-06	-2.132416e-02	4.386902e-04	1.856257e-03
5.465552736864934e-06	-2.090073e-02	4.577637e-04	1.958207e-03
5.466552736864934e-06	-2.045822e-02	4.768372e-04	2.072752e-03
5.467552736864934e-06	-1.998520e-02	4.997253e-04	2.202420e-03
5.468552736864934e-06	-1.948166e-02	5.264282e-04	2.350383e-03
5.469552736864934e-06	-1.893616e-02	5.569458e-04	2.520776e-03
5.470552736864934e-06	-1.834488e-02	5.874634e-04	2.719080e-03
5.471552736864934e-06	-1.770020e-02	6.256104e-04	2.952720e-03
5.472552736864934e-06	-1.698303e-02	6.713867e-04	3.231997e-03
5.473552736864934e-06	-1.619339e-02	7.171631e-04	3.571631e-03
5.474552736864934e-06	-1.529694e-02	7.781982e-04	3.993380e-03
5.475552736864934e-06	-1.426697e-02	8.468628e-04	4.532684e-03
5.476552736864934e-06	-1.305771e-02	9.346008e-04	5.247031e-03
5.477552736864935e-06	-1.158905e-02	1.045227e-03	6.233050e-03
5.478552736864934e-06	-9.735107e-03	1.194000e-03	7.675182e-03
5.479552736864934e-06	-7.247925e-03	1.399994e-03	9.954550e-03
5.480552736864934e-06	-3.646851e-03	1.705170e-03	1.380440e-02
5.481552736864934e-06	1.457214e-03	2.166748e-03	1.942662e-02
5.482552736864934e-06	7.160187e-03	2.780914e-03	2.386487e-02
5.483356080917631e-06	1.045609e-02	3.257751e-03	2.256922e-02
5.484190556286378e-06	1.166916e-02	3.551483e-03	1.634174e-02
5.485167721727675e-06	1.119614e-02	3.543854e-03	7.647299e-03
5.486167721727674e-06	9.597778e-03	3.204346e-03	1.409014e-04
5.487167721727675e-06	7.492065e-03	2.647400e-03	-5.012480e-03
5.488167721727675e-06	5.332947e-03	2.006531e-03	-7.810327e-03
5.489167721727675e-06	3.395081e-03	1.373291e-03	-8.728638e-03
5.490167721727675e-06	1.785278e-03	8.163452e-04	-8.399311e-03
5.491167721727675e-06	5.340576e-04	3.662109e-04	-7.389947e-03
5.492167721727675e-06	-4.158020e-04	3.051758e-05	-6.107748e-03
5.493167721727674e-06	-1.091003e-03	-2.059937e-04	-4.792393e-03
5.494167721727675e-06	-1.537323e-03	-3.509521e-04	-3.560667e-03
5.495167721727675e-06	-1.792908e-03	-4.272461e-04	-2.459803e-03
5.496167721727675e-06	-1.884460e-03	-4.501343e-04	-1.501423e-03
5.497167721727675e-06	-1.846313e-03	-4.348755e-04	-6.825197e-04
5.498167721727674e-06	-1.697540e-03	-3.890991e-04	3.040510e-06
5.499167721727675e-06	-1.472473e-03	-3.204346e-04	5.588792e-04
5.500167721727675e-06	-1.182556e-03	-2.441406e-04	9.857047e-04
5.501167721727675e-06	-8.583069e-04	-1.602173e-04	1.283053e-03
5.502167721727675e-06	-5.340576e-04	-8.010864e-05	1.450381e-03
5.503167721727674e-06	-2.250671e-04	-7.629395e-06	1.491248e-03
5.504167721727675e-06	4.577637e-05	5.340576e-05	1.417580e-03
5.505167721727675e-06	2.593994e-04	1.029968e-04	1.250273e-03
5.506167721727675e-06	4.119873e-04	1.373291e-04	1.017318e-03
5.507167721727675e-06	4.997253e-04	1.564026e-04	7.500302e-04
5.508167721727675e-06	5.416870e-04	1.602173e-04	4.780171e-04
5.509167721727675e-06	5.302429e-04	1.525879e-04	2.255381e-04
5.510167721727674e-06	4.882813e-04	1.373291e-04	1.032287e-05
5.511167721727675e-06	4.196167e-04	1.144409e-04	-1.575728e-04
5.512167721727675e-06	3.395081e-04	8.773804e-05	-2.752783e-04
5.513167721727675e-06	2.555847e-04	6.103516e-05	-3.450963e-04
5.514167721727675e-06	1.716614e-04	3.814697e-05	-3.728460e-04
5.515167721727674e-06	9.918213e-05	1.525879e-05	-3.663200e-04
5.516167721727675e-06	4.196167e-05	0.000000e+00	-3.340365e-04
5.517167721727675e-06	-3.814697e-06	-1.525879e-05	-2.843390e-04
5.518167721727675e-06	-3.433228e-05	-2.288818e-05	-2.248101e-04
5.519167721727675e-06	-5.722046e-05	-2.670288e-05	-1.619323e-04
5.520167721727675e-06	-6.484985e-05	-3.051758e-05	-1.009297e-04
5.521167721727675e-06	-6.103516e-05	-2.670288e-05	-4.573136e-05
5.522167721727675e-06	-5.340576e-05	-2.288818e-05	9.834621e-07
5.523167721727675e-06	-3.433228e-05	-1.907349e-05	3.768509e-05
5.524167721727675e-06	-1.907349e-05	-1.525879e-05	6.385450e-05
5.525167721727675e-06	3.814697e-06	-1.144409e-05	7.981584e-05
5.526167721727675e-06	2.288818e-05	-3.814697e-06	8.655048e-05
5.527167721727674e-06	3.814697e-05	0.000000e+00	8.550190e-05
5.528167721727675e-06	4.959106e-05	3.814697e-06	7.838383e-05
5.529167721727675e-06	6.484985e-05	3.814697e-06	6.700252e-05
5.530167721727675e-06	7.247925e-05	7.629395e-06	5.310471e-05
5.531167721727675e-06	7.629395e-05	7.629395e-06	3.825831e-05
5.532167721727674e-06	7.629395e-05	7.629395e-06	2.377055e-05
5.533167721727675e-06	8.010864e-05	7.629395e-06	1.064278e-05
5.534167721727675e-06	7.247925e-05	7.629395e-06	-4.407810e-07
5.535167721727675e-06	6.866455e-05	7.629395e-06	-9.097094e-06
5.536167721727675e-06	6.866455e-05	3.814697e-06	-1.520787e-05
5.537167721727675e-06	6.103516e-05	3.814697e-06	-1.887074e-05
5.538167721727675e-06	5.722046e-05	0.000000e+00	-2.034436e-05
5.539167721727675e-06	5.340576e-05	0.000000e+00	-1.999374e-05
5.540167721727675e-06	5.340576e-05	0.000000e+00	-1.823957e-05
5.541167721727675e-06	4.959106e-05	0.000000e+00	-1.551495e-05
5.542167721727675e-06	4.577637e-05	0.000000e+00	-1.223055e-05
5.543167721727675e-06	4.577637e-05	0.000000e+00	-8.749461e-06
5.544167721727674e-06	4.577637e-05	0.000000e+00	-5.370763e-06
5.545167721727675e-06	4.577637e-05	0.000000e+00	-2.321558e-06
5.546167721727675e-06	4.577637e-05	0.000000e+00	2.442158e-07
5.547167721727675e-06	4.577637e-05	0.000000e+00	2.241240e-06
5.548167721727675e-06	4.577637e-05	0.000000e+00	3.644425e-06
5.549167721727675e-06	4.959106e-05	0.000000e+00	4.477759e-06
5.550167721727675e-06	4.959106e-05	0.000000e+00	4.802122e-06
5.551167721727675e-06	5.340576e-05	0.000000e+00	4.702830e-06
5.552167721727675e-06	5.340576e-05	0.000000e+00	4.278191e-06
5.553167721727675e-06	5.340576e-05	0.000000e+00	3.629401e-06
5.554167721727675e-06	4.959106e-05	0.000000e+00	2.852521e-06
5.555167721727675e-06	4.959106e-05	0.000000e+00	2.032405e-06
5.556167721727675e-06	5.340576e-05	0.000000e+00	1.238906e-06
5.557167721727675e-06	5.340576e-05	0.000000e+00	5.248580e-07
5.558167721727675e-06	5.340576e-05	0.000000e+00	-7.410358e-08
5.559167721727675e-06	4.959106e-05	0.000000e+00	-5.385457e-07
5.560167721727675e-06	4.959106e-05	0.000000e+00	-8.631200e-07
5.561167721727675e-06	5.340576e-05	0.000000e+00	-1.053993e-06
5.562167721727675e-06	5.340576e-05	0.000000e+00	-1.125845e-06
5.563167721727675e-06	5.340576e-05	0.000000e+00	-1.099015e-06
5.564167721727675e-06	5.340576e-05	0.000000e+00	-9.967189e-07
5.565167721727675e-06	5.340576e-05	0.000000e+00	-8.427751e-07
5.566167721727675e-06	5.340576e-05	0.000000e+00	-6.596570e-07
5.567167721727675e-06	5.340576e-05	0.000000e+00	-4.671847e-07
5.568167721727675e-06	5.340576e-05	0.000000e+00	-2.815721e-07
5.569167721727675e-06	5.340576e-05	0.000000e+00	-1.150675e-07
5.570167721727675e-06	5.340576e-05	0.000000e+00	2.415709e-08
5.571167721727675e-06	5.340576e-05	0.000000e+00	1.316726e-07
5.572167721727675e-06	5.340576e-05	0.000000e+00	2.063730e-07
5.573167721727675e-06	5.340576e-05	0.000000e+00	2.497848e-07
5.574167721727675e-06	5.340576e-05	0.000000e+00	2.654444e-07
5.575167721727675e-06	5.340576e-05	0.000000e+00	2.581492e-07
5.576167721727675e-06	5.340576e-05	0.000000e+00	2.333873e-07
5.577167721727675e-06	5.340576e-05	0.000000e+00	1.967285e-07
5.578167721727675e-06	5.340576e-05	0.000000e+00	1.534499e-07
5.579167721727675e-06	5.340576e-05	0.000000e+00	1.081564e-07
5.580167721727675e-06	5.340576e-05	0.000000e+00	6.463756e-08
5.581167721727675e-06	5.340576e-05	0.000000e+00	2.571028e-08
5.582167721727675e-06	5.340576e-05	0.000000e+00	-6.727305e-09
5.583167721727675e-06	5.340576e-05	0.000000e+00	-3.168998e-08
5.584167721727675e-06	5.340576e-05	0.000000e+00	-4.893081e-08
5.585167721727675e-06	5.340576e-05	0.000000e+00	-5.885158e-08
5.586167721727675e-06	5.340576e-05	0.000000e+00	-6.228311e-08
5.587167721727675e-06	5.340576e-05	0.000000e+00	-6.038067e-08
5.588167721727675e-06	5.340576e-05	0.000000e+00	-5.442030e-08
5.589167721727675e-06	5.340576e-05	0.000000e+00	-4.572780e-08
5.591167721727675e-06	5.340576e-05	0.000000e+00	-2.489173e-08
5.593167721727675e-06	5.340576e-05	0.000000e+00	-5.626589e-09
5.595167721727675e-06	5.340576e-05	0.000000e+00	7.697508e-09
5.597167721727675e-06	5.340576e-05	0.000000e+00	1.392141e-08
5.599167721727675e-06	5.340576e-05	0.000000e+00	1.416447e-08
5.602167721727675e-06	5.340576e-05	0.000000e+00	8.253437e-09
5.605167721727675e-06	5.340576e-05	0.000000e+00	1.243052e-09
5.608167721727675e-06	5.340576e-05	0.000000e+00	-2.766456e-09
5.610167721727675e-06	5.340576e-05	0.000000e+00	-2.495568e-09
5.612167721727675e-06	5.340576e-05	0.000000e+00	-2.144597e-09
5.614167721727675e-06	5.340576e-05	0.000000e+00	-1.713544e-09
5.616167721727675e-06	5.340576e-05	0.000000e+00	-1.202408e-09
5.618167721727675e-06	5.340576e-05	0.000000e+00	-6.111890e-10
5.620167721727675e-06	5.340576e-05	0.000000e+00	6.011248e-11
5.622167721727675e-06	5.340576e-05	0.000000e+00	8.114966e-10
5.638024864584818e-06	5.340576e-05	0.000000e+00	4.467384e-10
5.653882007441961e-06	5.340576e-05	0.000000e+00	1.649128e-10
5.669739150299104e-06	5.340576e-05	0.000000e+00	-3.398034e-11
5.685596293156246e-06	5.340576e-05	0.000000e+00	-1.499409e-10
5.701453436013390e-06	5.340576e-05	0.000000e+00	-1.829689e-10
5.717310578870533e-06	5.340576e-05	0.000000e+00	-1.330644e-10
5.733167721727676e-06	5.340576e-05	0.000000e+00	-2.273737e-13
6.052167721727676e-06	4.959106e-05	0.000000e+00	2.273737e-13
7.076167721727679e-06	4.959106e-05	0.000000e+00	1.136868e-13
8.100167721727681e-06	5.340576e-05	0.000000e+00	-1.136868e-13
9.124167721727683e-06	5.340576e-05	0.000000e+00	-5.684342e-14
9.999167721727686e-06	5.340576e-05	0.000000e+00	-7.055245e-11
1.000000000000000e-05	5.340576e-05	0.000000e+00	-4.209824e-10
